CID,FIELD,GROUP,zHD,MU,MUERR,PROBIA,HOST_RA,HOST_DEC,HOST_LOGMASS,kappa_raw,kappa_ext,kappa_gal_ext,kappa_cl_ext,gamma,dmu_pred,zbin,rand_mean,rand_sig,n_rand_ok,area_frac,area_flag,cl_dz_min_2am,frac_nir,n_spec_region,hr,hr_glob
1292560,X1,X,0.22482,40.26777,0.0985,1.0,35.055962,-5.361173,8.606,0.0015345585350221166,0.0002221974996933114,0.0007920787854597199,-0.0005698812857664083,0.004309386060390634,-0.00048635163859695255,0.22500000000000003,0.0013123610353288052,0.0009030546147458813,496,1.0,False,,0.8341209829867675,28317,0.03711550097221306,0.02675193465718477
1248039,X2,X,0.22566,40.27718,0.1907,0.99996,34.858189,-6.177236,9.37,0.00023068634200290605,-0.0010915827879471826,-0.0005330827260588917,-0.0005585000618882907,0.001253383747110386,0.0023876537793657425,0.22500000000000003,0.0013222691299500885,0.0009094635792834704,496,1.0,False,,0.0,28317,0.03746328458488791,0.027099718269859616
1288083,X2,X,0.23048,40.25625,0.1114,1.0,35.583374,-6.613701,10.058,0.0007232909795993485,-0.0006585756390837092,-5.792753238762231e-05,-0.0006006481066960866,0.0005388394702055971,0.0014447174078994073,0.22500000000000003,0.0013818666186830577,0.0009488691402385003,496,1.0,False,,0.0,28317,-0.034869928433110424,-0.04523349474813872
1291149,X2,X,0.23057,42.30845,238.612,0.0,35.334316,-7.257593,10.144,0.00013339742638360686,-0.001249582008479112,-0.0006548754474392458,-0.000594706561039866,0.0005312256008625811,0.0027331122115168485,0.22500000000000003,0.0013829794348627186,0.0009496049287210631,496,1.0,False,,0.0,28317,2.016379768309349,2.006016201994321
1262746,X3,X,0.23079,40.29796,0.1226,1.0,37.156616,-5.162936,10.483,0.0001051462723178034,-0.001280553379872976,-0.0007030687622260702,-0.0005774846176469058,0.0008762737985732851,0.002800509851812639,0.22500000000000003,0.0013856996521907795,0.0009514035227895499,496,1.0,False,,0.5752799668187474,28317,0.003568250999094866,-0.006795315315933428
1310367,X2,X,0.23332,40.44286,0.1187,1.0,34.742355,-6.718553,10.543,0.007413132361988225,0.005996150210524746,-0.0005497202665740072,0.006545870477098753,0.0013227156644846521,-0.013061558179163223,0.22500000000000003,0.0014169821514634791,0.0009720873545771486,496,1.0,False,0.4901242175591088,0.0,28317,0.12191717275117499,0.11155360643614669
1336687,X2,X,0.2338,40.15655,0.22,1.0,35.605694,-6.14983,8.606,0.0013100546167602084,-0.00011286255432813096,0.0004329284337240473,-0.000545790988052178,0.004488749645450754,0.00023981416809028397,0.22500000000000003,0.0014229171710883393,0.0009760115598174838,496,1.0,False,0.16355973415464417,0.0,28317,-0.1694000628910217,-0.17976362920605
1279500,X3,X,0.2347,40.35195,0.1408,1.0,36.925968,-4.315206,9.708,0.0010388655026070206,-0.0003951798302779309,1.0364759428539163e-05,-0.00040554458970646983,0.0017633388558301974,0.0008720298035674451,0.22500000000000003,0.0014340453328849515,0.0009833694446431114,496,1.0,False,,0.962996802192782,28317,0.016636985373551745,0.006273419058523452
1317277,X2,X,0.2371,40.3202,0.1215,1.0,35.903202,-5.481431,10.09,0.0002756235508740826,-0.0011880968801351692,-0.0008055337356050738,-0.000382563144530095,0.0005713641140944621,0.0025994852334567846,0.22500000000000003,0.0014637204310092517,0.0010029904708447862,496,1.0,False,,0.7525100401606426,28317,-0.03991923356487347,-0.050282799879901766
1373042,X3,X,0.2372,40.46564,0.1018,1.0,36.188477,-4.163778,10.742,0.0035982357976988813,0.0021332789042677837,0.002715189371490412,-0.0005819104672226283,0.004652862079368761,-0.00465211281443603,0.22500000000000003,0.0014649568934310974,0.0010038080136031892,496,1.0,False,,0.9322660098522167,28317,0.10449222923704583,0.09412866292201753
1434248,X3,X,0.23734,40.33508,0.1117,1.0,35.74157,-4.311234,11.091,0.00041855239304675935,-0.0010481355477749222,-0.00044089621131401097,-0.0006072393364609112,0.0010651940606203913,0.002296745495523218,0.22500000000000003,0.0014666879408216816,0.0010049525734649536,496,1.0,False,,0.837796480489671,28317,-0.02750704830570782,-0.03787061462073611
1840041,X1,X,0.23891,40.39397,0.1535,1.0,35.022514,-4.161102,9.873,0.00033711337140926846,-0.0011489870294353927,-0.0005355167634751392,-0.0006134702659602535,0.0018606748490207529,0.002513145316886653,0.22500000000000003,0.0014861004008446612,0.0010177879947718825,496,1.0,False,,0.688715953307393,28317,0.01529611415369204,0.004932547838663745
1319711,X3,X,0.24171,40.38161,0.0839,1.0,36.47266,-4.849606,10.112,0.0008855583990462693,-0.0006351629496100752,-0.00022352204033649866,-0.00041164090927357647,0.0025558768408167204,0.0013935539864895466,0.22500000000000003,0.0015207213486563445,0.0010406791920071698,496,1.0,False,,0.9775179856115108,28317,-0.025512310206920567,-0.03587587652194886
1334645,X2,X,0.24701,40.26524,0.102,1.0,36.380207,-5.879127,10.475,0.004101570979437405,0.0025153171224232313,-0.00018253225658601416,0.0026978493790092454,0.004711300758876183,-0.005471578138872118,0.22500000000000003,0.0015862538570141737,0.0010840089582025343,496,1.0,False,,0.0,28317,-0.1949055006309521,-0.2052690669459804
1901059,X1,X,0.25126,40.41245,0.1417,1.0,34.972778,-4.147843,9.171,0.00027968395716550167,-0.001359119552777119,-0.0007133283813922787,-0.0006457911713848402,0.001240497153251678,0.002977041982198658,0.275,0.0016388035099426208,0.0011187545254346663,496,1.0,False,,0.5433205292360221,28317,-0.08116803472584548,-0.099822107662163
1367234,X1,X,0.25173,40.51833,0.1434,1.0,34.128532,-4.631213,9.374,0.001020210486160295,-0.0006244043971650015,-3.672489575589548e-05,-0.000587679501409106,0.0021391865191184205,0.0013788036233899213,0.275,0.0016446148833252966,0.0011225969763991612,496,1.0,False,0.5742212777515918,0.9740955783832068,28317,0.020133694157703007,0.0014796212213854937
1305276,X1,X,0.25286,40.70136,0.2031,0.96996,34.147984,-5.271097,10.203,5.446548769447704e-05,-0.001604121420997677,-0.0008735794423625903,-0.0007305419786350868,0.0003595322012742439,0.003510814554796114,0.275,0.0016585869086921542,0.001131835209569116,496,1.0,False,,0.9495798319327731,28317,0.19218865803238191,0.1735345850960644
1262726,X3,X,0.25378,40.35512,0.1134,1.0,36.833012,-4.5417,10.81,0.005184598287452327,0.003514635924479191,-0.0005802522354829139,0.004094888159962105,0.006602424852899775,-0.007681401614714867,0.275,0.001669962362973136,0.0011393566029464248,496,1.0,False,0.04364402048206224,0.888030888030888,28317,-0.16295329590257193,-0.18160736883888945
1373028,X2,X,0.25517,40.30212,0.1141,1.0,36.375137,-5.976596,11.125,0.0024327662153923587,0.0007456170247555653,0.00035230112912802377,0.00039331589562754173,0.005534156010121064,-0.001634997044344813,0.275,0.0016871491906367934,0.0011507204472882282,496,1.0,False,,0.0,28317,-0.2293464951199307,-0.2480005680562482
1297026,X3,X,0.25854,40.59566,0.0934,1.0,35.82106,-5.182104,10.869,0.0003304522226115792,-0.0013983657516414187,-0.0006968003343208299,-0.0007015654173205883,0.0023842179662213,0.0030608066289315545,0.275,0.0017288179742529978,0.0011782716382464128,496,1.0,False,0.058528135776375806,0.9969849246231156,28317,0.03200043318014752,0.01334636024383
1697026,X3,X,0.26046,40.98259,0.24,0.99997,36.702026,-5.115818,9.018,0.0014003176681694606,-0.0003522403845829774,-0.0006372217902534529,0.0002849814056704754,0.006541831582336852,0.0007503901913358466,0.275,0.001752558052752438,0.0011939684592077527,496,1.0,False,,0.9548467274233637,28317,0.4007622082459467,0.3821081353096292
1373040,X3,X,0.26162,40.58782,0.1271,1.0,36.983479,-3.992379,10.818,0.002199524427212092,0.00043262341036624254,0.0010618797546077267,-0.0006292563442414841,0.0027501627632162563,-0.0009214398924317045,0.275,0.0017669010168458496,0.0012034519552052288,496,1.0,False,0.4541621090344161,0.45789473684210524,28317,-0.004924463571978333,-0.023578536508295847
1910132,X3,X,0.26271,40.54026,0.0903,1.0,37.114784,-4.355264,11.099,0.001426896118259364,-0.0003534823389846045,0.00018692778924385076,-0.0005404101282284553,0.0032430056394218802,0.0007858318470725825,0.275,0.0017803784572439686,0.0012123631712718224,496,0.825,True,,0.8057692307692308,28317,-0.06270163109453745,-0.08135570403085497
1434201,X1,X,0.26317,41.83784,320.3305,0.0,33.97361,-4.228872,9.731,0.004742934418319728,0.002956868233935268,-0.0007472701525657475,0.0037041383865010153,0.00981030155457811,-0.0065097511989034365,0.275,0.0017860661843844597,0.0012161238679604769,496,1.0,False,,0.6771201413427562,28317,1.2305783020442964,1.2119242291079788
1892103,X2,X,0.26584,40.74542,0.1774,1.0,36.076553,-6.136219,10.271,0.003600089904650878,0.0017810101736031344,0.002327457148853228,-0.0005464469752500939,0.004857890516764003,-0.003875224407404735,0.275,0.0018190797310477435,0.00123795225960984,496,1.0,False,,0.0,28317,0.11333570566225477,0.09468163272593726
1366690,X3,X,0.27119,40.77037,0.1154,1.0,35.61335,-4.166646,10.288,0.0061478283242710485,0.004262597853654553,0.004632869278299095,-0.00037027142464454184,0.00661314595495936,-0.009310936268911949,0.275,0.001885230470616495,0.0012816907971844062,496,1.0,False,,0.6734854445318647,28317,0.08923409159366331,0.0705800186573458
1278493,X2,X,0.27237,40.69293,0.1247,1.0,35.487408,-6.829734,9.845,0.00030808897433226036,-0.0015917317528620157,-0.0007488097184700217,-0.000842922034391994,0.002161191608374182,0.003484993776509918,0.275,0.001899820727194276,0.0012913378017335628,496,1.0,False,0.47480685649614496,0.0,28317,0.001095829196632269,-0.017558243739685245
1368133,X3,X,0.27618,40.76795,0.2444,1.0,36.743748,-3.868896,9.476,0.0021554503008700135,0.00020471422978936196,-0.00027241685512581883,0.0004771310849151811,0.002672046755360498,-0.0004223453065905396,0.275,0.0019507360710806516,0.0013258710857751458,496,1.0,False,,0.08401200171453065,28317,0.04186348342038189,0.02320941048406437
1792093,X3,X,0.27659,40.82561,0.081,1.0,36.492168,-3.890228,10.063,0.0022234571395587464,0.0002663291051741537,0.0008827380921800445,-0.000616408987005891,0.005166605056317339,-0.0005781052752926556,0.275,0.0019571280343845926,0.001330399122125306,496,1.0,False,0.39347793731738456,0.17103566824237215,28317,0.09586362629232399,0.07720955335600647
1503024,X2,X,0.27694,40.92631,0.1242,0.99999,35.106445,-6.386547,11.357,0.0014209249709453576,-0.0005416596174791853,0.00033102811524326537,-0.0008726877327224506,0.00547892209001036,0.0011762645484847101,0.275,0.001962584588424543,0.001334264519009589,496,1.0,False,0.295205726189171,0.0,28317,0.19344332658584637,0.17478925364952885
