CID,GROUP,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
1555053,C,0.73072,1.0315273295469783e-05,2.785222153941504e-05,3.116933864100541e-06,9.62415828206364e-06,1.220429640427365e-07
1290043,C,0.73488,1.3490086802157889e-05,2.9979327359842977e-05,1.8549662920537514e-07,1.4212995464045038e-07,1.2551378497074606e-07
1617030,C,0.73615,2.6019989454556043e-06,3.756338850628437e-06,6.086682364421922e-06,6.821057510389446e-06,1.265830826698946e-07
1297490,C,0.73677,9.816952703231841e-08,2.37804144348877e-07,5.270310070420816e-06,1.0014985865455945e-05,1.271067496040699e-07
1302185,C,0.73717,7.23988671868205e-08,3.113431544125599e-07,1.05334593290848e-08,9.607580996025192e-09,1.27445172898922e-07
1315947,C,0.73781,5.601396097255779e-07,3.424681184390832e-06,7.963396414272276e-08,4.7105085156415435e-08,1.2798758602370194e-07
1309376,C,0.74009,5.1016316190866235e-08,3.012466445000586e-07,4.0954640524910754e-06,2.651683184308846e-06,1.299292935605323e-07
1307783,C,0.74061,1.2473570698615124e-05,3.098252535696425e-05,7.160080680253646e-05,1.348341762956324e-05,1.3037418631758236e-07
1700109,C,0.74119,1.5613064162782424e-07,5.261394569532535e-07,2.726308357246848e-05,0.0001258174986596,1.3087130990089878e-07
1537077,C,0.7445,2.7486673849687365e-07,1.8603829901945357e-06,0.0008703539398613,0.0025282660389418,1.3372644665531545e-07
1257605,C,0.74535,4.594514993611643e-06,2.684233426735017e-05,1.2875780529246314e-07,1.675439661924443e-07,1.3446461059236433e-07
1898252,C,0.74571,2.6825867847483704e-05,4.036519602658609e-05,1.629122198500712e-06,1.8606746936144384e-06,1.347778571967179e-07
1250882,C,0.74658,1.0478913167894292e-07,1.517204312480844e-06,1.9174887203736788e-06,1.271110144196776e-06,1.355363744157133e-07
1295800,C,0.74855,1.1191154866718229e-07,6.775649333551167e-07,2.35255759946598e-07,3.533231150246208e-07,1.372618028463667e-07
1864046,C,0.7487,3.215946290906095e-08,1.1947772976196312e-06,6.233754562427147e-07,4.99396086856131e-07,1.3739362776293106e-07
1337549,C,0.74877,1.1366313727331855e-06,2.5521093521237296e-06,1.9672293842449017e-08,2.5473573054107773e-08,1.374551677101757e-07
1302027,C,0.74899,7.931175364944985e-07,1.9587856840963207e-06,3.7810581278917233e-07,7.625172640154499e-07,1.3764866867760844e-07
1933196,C,0.75011,0.0001016972901913,0.0001467832756394,3.1894587138033845e-08,2.1376414057385538e-08,1.3863587468039948e-07
1310964,C,0.75147,6.350145727857879e-07,8.904988102182919e-07,1.1375684661659445e-08,8.617840026641716e-09,1.3983936708182904e-07
1380167,C,0.75331,5.94626749903693e-06,4.2746742466050575e-05,2.460819373304264e-06,2.360058199258114e-06,1.414759002070505e-07
1929022,C,0.75356,3.641125953211756e-06,7.124473188156309e-06,8.115333566209775e-06,3.333599191375197e-06,1.4169898990147969e-07
1304506,C,0.75421,9.953306410586444e-07,4.0160221589975535e-06,6.330067541425606e-07,4.801487612161209e-07,1.4227984563406046e-07
1263788,C,0.75729,1.4966451906689706e-07,7.439268611716021e-07,4.638432397630832e-06,1.2866352715613554e-05,1.4504836120781366e-07
1536112,C,0.75888,4.2127330566940853e-08,6.078639904233514e-07,3.424279788462092e-07,1.1245033613054386e-06,1.464880026177259e-07
1552143,C,0.75991,5.847666608982071e-05,8.832630897228077e-05,8.673610131493228e-05,0.0001319332355675,1.4742439482252014e-07
1330350,C,0.76303,2.7384440316666712e-08,6.112997983056154e-08,8.367440263483653e-08,1.33312232250214e-07,1.5027905026196406e-07
1302399,C,0.76495,2.267172613632549e-06,1.5076350138325148e-05,1.4654541238929334e-08,7.396779768750211e-09,1.5204936716469692e-07
1700105,C,0.76518,3.716202250425565e-06,5.724867352222174e-06,3.1370899454926375e-08,3.263810018442855e-08,1.5226213165842985e-07
1881037,C,0.76584,7.465003289023919e-07,2.7677785211525455e-06,2.36980287432819e-06,4.3905478851405165e-06,1.528734991506719e-07
1280135,C,0.77082,7.072388369554002e-07,2.418366980321034e-06,1.775108411428695e-06,2.75516828947481e-06,1.5752603619647853e-07
1323740,C,0.77137,1.7748524644932155e-06,1.4274177655590094e-05,3.712761028844543e-06,2.7439588433697513e-06,1.5804414704689014e-07
1338940,C,0.77334,1.6109067596259774e-06,3.391244225006209e-06,5.542713686251739e-08,7.964633888210025e-08,1.5990690600230462e-07
1309215,C,0.77464,4.779379194152335e-06,1.4600945620221376e-05,5.675429833604746e-06,7.821970938559836e-06,1.611421148302988e-07
1316487,C,0.77627,5.609243474932226e-06,1.2323689328209658e-05,1.244846621298738e-07,1.5147349230980556e-07,1.620237964288446e-07
1330403,C,0.7765,7.914727493186501e-07,3.0097791533764477e-06,8.445276121321281e-09,2.0593991005497773e-08,1.6212146736572312e-07
1250852,C,0.77725,8.048087451975882e-07,2.1541297874718736e-06,7.134339069846314e-07,9.498796561453772e-07,1.624401640038279e-07
1590122,C,0.77952,3.540258349184604e-07,2.4433074808633036e-06,2.2603884977713502e-06,2.081847329718884e-06,1.6340665944016897e-07
1652139,C,0.78266,1.4447576399771993e-08,3.5676201538862816e-08,0.0001649450920229,0.0003802825869538,1.647482991637999e-07
1948295,C,0.78324,4.304904522134481e-07,1.8360789731751484e-06,3.3564276697046866e-07,6.002628895193616e-07,1.6499671813904106e-07
1320474,C,0.78842,3.3739432395845834e-08,2.2151994328500577e-07,4.804337125308823e-06,1.2868927387758458e-05,1.6722365618172328e-07
1332701,C,0.79167,1.0700971306079171e-06,2.6657397362987747e-06,2.274509617917965e-06,2.7731804190367936e-06,1.6862848741984576e-07
1347112,C,0.79318,9.111474253400481e-08,3.821428155797309e-07,3.86925575176549e-07,5.396048753488435e-07,1.6928319297790208e-07
1409129,C,0.79364,7.935956982443186e-08,6.51348590932701e-07,0.0001517858532844,0.0001213087508877,1.6948289177899125e-07
1271436,C,0.79511,2.3334992299873586e-06,6.214677271451859e-06,3.1220425251131065e-08,4.364792514841089e-08,1.7012184887399586e-07
1290176,C,0.7953,1.5528440222155455e-06,5.886317182027793e-06,2.0427998346232018e-07,2.203679182623684e-07,1.7020452289900813e-07
1303699,C,0.79547,1.0549087423318078e-05,1.3798504738428085e-05,7.215403524835357e-09,1.0372894898193285e-08,1.7027851141888697e-07
1325191,C,0.7981,3.346524056782214e-08,1.619229206444438e-07,2.1155486136159393e-07,3.163085539694031e-07,1.714252057647047e-07
1551083,C,0.80301,1.3682921787978672e-06,1.6132315993242895e-05,3.3992918631413755e-08,4.525413745265918e-08,1.735762906733365e-07
1330970,C,0.80669,1.3734123581951344e-06,1.3777025177116463e-05,1.001041164526038e-08,1.4865860159667033e-08,1.7519730228558607e-07
1315974,C,0.81174,1.4773451077621684e-06,4.10863365432343e-06,4.3041325524999034e-07,4.843234777389252e-07,1.7743405173229934e-07
1293832,C,0.81325,3.878508106015448e-06,1.4154445405935786e-05,0.0001806528045583,0.0003408104384912,1.7810561737242914e-07
1252595,C,0.8133,4.64210692113033e-06,8.508304557596264e-06,1.0072484950557662e-06,3.4088685965975247e-06,1.781278763422936e-07
1339227,C,0.82081,1.8536241836926785e-07,1.1124158663595103e-06,6.809885256763198e-08,7.874119061924366e-08,1.814869667058548e-07
1341271,C,0.82584,4.0270031414273595e-06,5.187997322724098e-06,3.253589589955731e-07,3.972496490017691e-07,1.838707646215301e-07
1336957,C,0.82961,1.2718591492575306e-07,9.858876439026152e-07,1.36755951070604e-08,9.927173926732437e-09,1.861053285668795e-07
1341227,C,0.83036,4.489163247321839e-08,2.220776868817708e-07,8.108486462921076e-08,2.0222362245947525e-07,1.8655148000990159e-07
1936293,C,0.83168,3.473589126306342e-07,3.1854430078800938e-06,6.3269259833489e-08,2.1309694390056254e-07,1.873380038706372e-07
1411114,C,0.83706,2.8818859244162034e-07,1.6211684222915604e-06,2.433413595861936e-06,3.930836277346646e-06,1.905607987984664e-07
1581017,C,0.83813,5.713876822021764e-09,4.689919408098449e-08,4.5764023776480016e-08,9.842527408347775e-08,1.9120504036430515e-07
1826039,C,0.83916,1.9488268912025255e-07,2.290830276287959e-06,4.2498253306870315e-08,8.13890970642169e-08,1.9182622510787505e-07
1946246,C,0.83936,5.202847884819271e-07,2.069316643087899e-06,6.656317606153611e-08,4.9712457239815587e-08,1.9194696030345776e-07
1253972,C,0.84019,5.756212660669244e-06,2.4343707422257703e-05,4.415779974452775e-07,4.560556600082568e-07,1.9244841726460969e-07
1257646,C,0.84094,1.317616786877159e-07,1.238209439447549e-06,1.6928008026786034e-07,1.6432501393437237e-07,1.9290210365292586e-07
1872097,C,0.84132,1.49946495895523e-06,6.558221941713467e-06,4.658045484054557e-08,3.8978159005619324e-08,1.931321752985877e-07
1322975,C,0.84634,1.026270347049846e-06,3.9326865778857e-06,3.4244897953863236e-06,4.137449248369989e-06,1.9618441348328642e-07
1508029,C,0.85279,8.001306736592255e-07,4.109597726761158e-06,1.5830522701779347e-05,1.88159817136861e-05,2.00141239746602e-07
1250858,C,0.85707,1.425097286034704e-06,2.049612857298321e-06,3.911315401659421e-06,3.605414101887354e-06,2.0278865922031257e-07
1912270,C,0.86642,5.59000554632374e-08,2.254523946929697e-07,2.0357699480878245e-07,2.505406488837594e-07,2.0863266506944507e-07
1302199,C,0.87001,6.329296497502142e-08,2.3377356576082953e-07,6.377453599582218e-06,3.8547589130101625e-05,2.108985695660459e-07
1295550,C,0.8727,1.926175389313046e-06,4.532112251966673e-06,1.187057721439863e-07,1.357619961557203e-07,2.1260444076280325e-07
1778026,C,0.87344,7.146210191372788e-07,2.019747497983716e-06,2.185495151852586e-05,2.3769248941896325e-05,2.1307491899658113e-07
1912066,C,0.87344,7.706913932042081e-07,2.230198578084494e-06,1.699407261177698e-05,1.8535814388791055e-05,2.1307491899658113e-07
1817265,C,0.87998,7.51555865354928e-07,2.363049079314864e-06,6.545450447212332e-07,5.954131113555848e-07,2.159267741230933e-07
1262231,C,0.88314,1.538944789449837e-07,3.168845208704208e-07,3.388644137828645e-05,4.983678532091177e-05,2.171101219882145e-07
1295527,C,0.88491,1.7286454710385092e-06,4.834694171933329e-06,1.5932717476161945e-07,1.5214881183737714e-07,2.17774359501028e-07
1252237,C,0.8858,4.860089625352834e-06,1.1391799176187096e-05,4.165371555457507e-07,6.370951996252309e-07,2.1810873796056947e-07
1936125,C,0.8953,1.0026379813079811e-06,7.91284383973843e-06,5.763116030053721e-05,7.665761135911383e-05,2.216939284072765e-07
1372115,C,0.89842,2.613521434668756e-07,7.794030262991723e-07,0.0003473555607704,0.0005906734453113,2.228777558735129e-07
1595118,C,0.90941,2.588182032696334e-07,1.2181350607555023e-06,8.656147811040827e-06,1.6532539987253537e-05,2.270728207687216e-07
1904300,C,0.91082,5.394699811739626e-07,4.936470855725064e-06,3.488456923930953e-06,1.6592568943052928e-05,2.2761387208956238e-07
1307843,C,0.92146,1.208704712724793e-07,8.234657636518029e-07,1.5558384993733883e-05,9.710262877977018e-06,2.3171745897944921e-07
1346612,C,0.92274,8.396160448399338e-07,3.4976668760469435e-06,9.408114606016382e-06,1.2041411300155516e-05,2.3221359405620678e-07
1339176,C,0.92537,0.0001109834688365,0.0002594944952251,4.9168670191721774e-06,1.576557333342508e-05,2.3325217015086674e-07
1309227,C,0.92576,5.967628759712082e-07,2.587687882910022e-06,5.748700965792757e-05,0.0001690958487547,2.3342224122413785e-07
1892072,C,0.92838,6.602929584963842e-08,5.907476003729257e-07,2.625941864625003e-07,9.723261608958282e-07,2.3456637674940673e-07
1370441,C,0.93733,7.231567956027598e-07,7.553558986810292e-06,1.8596631871049976e-05,2.2386005676644192e-05,2.384958767765183e-07
1256028,C,0.95521,1.6662380119980576e-06,6.902406356920623e-06,1.1834180035623252e-06,2.927179803505229e-06,2.4644383662935736e-07
1339246,C,0.95791,1.751946058044483e-07,4.958616228246292e-07,0.0001721922445737,0.0014676327585773,2.4765535322367034e-07
1309509,C,0.96296,3.532801245970095e-07,5.550859289118577e-06,4.969198157564452e-07,6.532421872654611e-07,2.499293120487987e-07
1250803,C,0.96329,5.6228498163127865e-06,1.4007759595684022e-05,1.953736702334111e-06,6.857086706141607e-06,2.500782691074755e-07
1254108,C,0.96689,9.085570984803135e-08,2.712244426020327e-07,5.723822265801668e-06,7.278982625444409e-06,2.517061377914143e-07
1339232,C,0.96859,5.053470543918996e-07,4.509511085612333e-06,0.0016400589166859,0.0025299866123983,2.524766893044966e-07
1252183,C,0.97242,4.6515086501486383e-08,3.3086790827316117e-07,7.060223028715656e-06,6.126826730783992e-05,2.5421701184321025e-07
1252665,C,0.97489,3.830171756501538e-07,3.1431413474655863e-06,0.0001566820767454,0.0003032374864749,2.553425313248747e-07
1255798,C,0.98024,2.0895021722148273e-05,6.375195519799136e-05,6.994738739697089e-07,1.7568923656403724e-06,2.5794321667507765e-07
1252671,C,0.98536,0.0001446592483813,0.0002729208423278,7.565206713507544e-06,5.230087796254774e-05,2.604475516223531e-07
1901899,C,0.98846,1.5509522087239213e-06,3.3632081809476684e-06,2.7156115490737424e-06,3.2825383764005235e-06,2.619697283941121e-07
1447146,C,1.00009,2.914353062512422e-07,1.929681192664419e-06,1.445835112685695e-05,2.7312341750239045e-05,2.677198778531706e-07
1309870,C,1.01382,9.502922657992004e-07,1.8146748214546168e-06,9.320414847363624e-06,1.2712056035305967e-05,2.7458866631905985e-07
1435094,C,1.017,1.4001406640522948e-05,2.995312670755848e-05,1.3101632982869843e-06,2.482630372072661e-06,2.761919525964203e-07
1430116,C,1.02144,3.1047302473487207e-06,9.862449189189752e-06,1.419179044105689e-05,2.595462456237968e-05,2.784383104985546e-07
1257228,C,1.02433,1.925832720252821e-06,1.3099590100333e-05,3.3959796400504305e-05,7.78483882818467e-05,2.7990535522753265e-07
1303722,C,1.02468,6.548482392031981e-08,8.189899186373167e-07,3.441514224304532e-06,1.3101380150999195e-06,2.800832866860344e-07
1263125,C,1.02868,0.0001160429463037,0.0001594077715577,2.6535821753916795e-08,1.5215086284676754e-08,2.834786458044661e-07
1924188,C,1.04136,4.416671343060206e-06,1.4128477666929664e-05,2.3013323473684306e-06,9.530927619355246e-07,2.947591418964081e-07
1255169,C,1.0468,4.083570806570801e-06,1.847266097958375e-05,0.0013378693930375,0.0026752936921618,2.996661890212997e-07
1337541,C,1.05479,5.518929378170057e-06,2.0570831799014983e-05,0.0067039857724029,0.0045256345231748,3.069468566635618e-07
1842087,C,1.08349,4.634198922894298e-06,1.5624657103963525e-05,9.87522184542181e-07,1.275851318859571e-06,3.294352777929974e-07
1446080,C,1.13057,7.970487181879097e-07,4.086120481095528e-06,2.679187676851749e-06,2.913059247832307e-06,3.477382918715503e-07
1257587,C,1.14418,1.10593461483846e-06,4.014378198212324e-06,6.366717999636287e-06,1.911963164511913e-06,3.477382918715503e-07
1317612,E,0.10442,1.2829013699503428e-10,5.269174791322698e-09,0.0,0.0,1.7910608355621797e-11
1330031,E,0.10563,1.1661793707068706e-11,6.925076035414915e-11,0.0,0.0,1.7910608355621797e-11
1257695,E,0.18383,1.352674669765493e-07,2.21037222392745e-07,4.824579863457935e-12,1.6594585855222386e-11,2.6667319581306037e-10
1273127,E,0.18937,3.367332798887126e-07,9.948871895728736e-07,5.811651937037456e-13,2.2119913153180594e-13,3.266591493898162e-10
1295844,E,0.19209,2.777316630483419e-11,4.283179562659366e-10,9.777989692001555e-10,8.395603524517223e-10,3.5833616994140415e-10
1550021,E,0.20587,2.5386652277814387e-10,8.095266429297632e-10,3.265973390870237e-13,1.877978789994749e-13,5.413391222329745e-10
1327978,E,0.20699,1.0630173510893372e-09,9.218206760212325e-09,1.794830589106584e-12,3.3779670129167996e-12,5.578660810249329e-10
1313230,E,0.21792,1.019877255563059e-09,6.770528482195676e-09,1.8314926955468457e-07,1.979501880237091e-07,7.32197354793794e-10
1919017,E,0.21849,4.692515000259332e-09,2.538789797320753e-07,9.544227222805176e-11,1.1762477620560584e-10,7.419380280982512e-10
1682020,E,0.21924,9.079756716145941e-09,3.729544538171401e-08,0.0003383962099409,0.0002101796761711,7.548527655138147e-10
1867019,E,0.22101,2.2630844124758413e-08,4.789152203768214e-08,6.716568773427913e-11,1.2237584889211316e-10,7.857733597655115e-10
1331123,E,0.22157,1.809286243882437e-09,3.730584159500149e-08,1.7516955854315615e-10,1.6084279035801742e-10,7.956853904023918e-10
1929063,E,0.22211,4.983580208073995e-10,4.784407745339406e-09,4.270260189816101e-09,4.753158763717173e-09,8.053022571538355e-10
1249137,E,0.22305,8.52852919595145e-08,4.695627529528957e-06,3.7156728248530486e-10,2.07311530657717e-10,8.22180530800631e-10
1641279,E,0.22398,1.236603736476957e-07,6.055160293450033e-07,1.0653932223161164e-08,4.272924908934868e-09,8.390515106179535e-10
1302648,E,0.23171,2.0010766874502376e-10,1.5770914539259061e-09,3.6096905305693756e-09,5.325211954386956e-09,1.087462930777235e-09
1275946,E,0.23212,1.2458988151213292e-09,1.3205205779610381e-08,3.2649773082878675e-08,1.8040715001565338e-08,1.102381390073889e-09
1860025,E,0.23532,1.1798725713467384e-09,6.448688939841492e-09,9.287106283638224e-11,1.3816948226890372e-10,1.22231034643052e-09
1927242,E,0.24576,1.6197428686851606e-09,4.3886003962705334e-09,7.042854332021487e-08,6.18157075910568e-08,1.6566269557008007e-09
1879256,E,0.24936,2.8427837624780633e-09,1.0599308068628543e-08,3.092604245809166e-10,1.1280842154992466e-10,1.8216708917457814e-09
1321450,E,0.25833,3.945081013492632e-07,2.542744243101259e-06,7.586399907111298e-10,1.0068350891719087e-09,2.266990872613778e-09
1303883,E,0.25904,1.2301452377977322e-09,7.750267051606353e-09,5.249231703441254e-10,3.4998928218274765e-10,2.304316831457988e-09
1300390,E,0.26765,2.1755477732465536e-08,2.3103673927550153e-07,1.0422040082679768e-08,6.211527796715714e-09,2.781218138345096e-09
1249970,E,0.26775,9.585700099741074e-09,6.440115782992817e-08,1.1662069145789473e-06,7.884919187695518e-07,2.787020367427832e-09
1560034,E,0.26891,6.167709988984895e-09,5.6721486094683234e-08,2.916578774746811e-10,2.5464943748643617e-10,2.8547680704237886e-09
1309874,E,0.27001,1.2071542995894004e-09,3.8640501637128487e-08,3.392130798667817e-07,3.308513717795985e-07,2.919763106414789e-09
1773078,E,0.27142,5.34754500568312e-08,1.2522047969700684e-07,1.9498778501311378e-07,1.5480950290105977e-07,3.0041448047862993e-09
1339756,E,0.27539,1.7088457879260454e-09,3.0612947867128834e-08,3.574312370786066e-06,1.011007340327443e-05,3.239398074626182e-09
1773339,E,0.28417,1.8482762238689608e-10,1.6312151866845786e-09,8.661799413348193e-09,1.1312550227767058e-08,3.6007337124860942e-09
1297927,E,0.28513,2.8029156168295778e-08,1.6275678313257308e-07,7.034059966820451e-08,5.490601315346821e-08,3.641400371905694e-09
1289288,E,0.29001,7.805352351399935e-10,2.7499843174155927e-09,5.16835038751303e-08,4.436571562175609e-08,3.851653365002255e-09
1371022,E,0.29082,4.104003518812157e-07,7.223345690608706e-07,6.818264135791903e-08,4.4961975484092026e-08,3.887122918470668e-09
1531089,E,0.29149,7.203690411612694e-10,5.371842128325841e-09,4.681854612193189e-08,2.492471677517988e-07,3.916584782613256e-09
1291090,E,0.29199,6.49480461565863e-10,7.798957963717325e-09,3.1322908148128036e-08,3.8117725365129016e-08,3.938643724899342e-09
1281668,E,0.30697,6.453391557524348e-10,3.861094087710083e-09,2.8511423897218723e-09,4.116666872741826e-09,4.628258877780354e-09
1338128,E,0.31184,1.2020301264558964e-10,4.5683381428175375e-10,3.143941535175705e-07,5.247104147398262e-07,4.86442938228149e-09
1791116,E,0.31193,1.1553823648654263e-09,7.540817108039551e-09,5.9823478844331855e-05,0.0001185531235737,4.868849234743987e-09
1850045,E,0.31314,7.281159009528689e-08,9.119069763301804e-07,8.286992142272155e-10,4.0465559532719403e-10,4.9284665769039e-09
1253119,E,0.31915,1.3918956629260121e-08,2.6492968536139857e-07,4.245960163133248e-05,6.994331477623778e-05,5.229958389816039e-09
1592028,E,0.3251,1.2644179986464947e-05,2.4782075631642263e-05,1.939067261964404e-09,1.3374209948496915e-09,5.538080183229698e-09
1370320,E,0.3307,8.473028943312115e-09,3.9249134131840274e-08,1.5279981445612962e-06,9.10046970064334e-07,5.882773447881261e-09
1323016,E,0.33485,1.5758464904100342e-07,2.163495970789659e-07,6.123785185269154e-07,5.354568904951352e-07,6.144928715759133e-09
1304145,E,0.33811,8.68187446604332e-08,7.117106921683197e-07,1.805640539515567e-07,6.48414528631326e-08,6.354870438176909e-09
1933035,E,0.34105,7.033268360196623e-07,4.495188686944164e-06,2.7829476482268076e-06,3.593206477628937e-06,6.547228503547641e-09
1336009,E,0.34175,2.575993566466189e-09,2.987224017073291e-08,1.0327146481678025e-07,9.363587311983455e-08,6.593450769287256e-09
1311394,E,0.34291,1.616825835003925e-07,7.240276690407003e-07,8.177180638525782e-07,7.458503620779159e-07,6.670405623786986e-09
1248925,E,0.34307,5.2223016632637535e-08,2.14675524763249e-07,5.0064725833311014e-08,9.000731827396597e-08,6.681055125647541e-09
1371048,E,0.34392,2.5951794944631596e-07,1.9338219741080076e-06,5.229978347656211e-09,6.1489444758082525e-09,6.737773033870168e-09
1291408,E,0.34721,7.13823790751488e-08,1.9851077513297359e-07,4.694262300777682e-07,7.472132920619445e-07,6.959564430084549e-09
1336150,E,0.3481,4.001242927050882e-08,8.224847786527158e-08,3.093608885588779e-07,2.3189256236256737e-07,7.0201799109220345e-09
1919042,E,0.34814,6.970093946854011e-07,6.700257284919661e-06,9.984087821705944e-09,1.5099997024988718e-08,7.022910373867373e-09
1258906,E,0.34918,8.403075117550132e-09,2.4105610896292667e-08,9.885069045484606e-10,2.1164948197804948e-09,7.094088755142625e-09
1291254,E,0.35021,7.671134770770778e-07,2.262128713494125e-06,7.183495875628994e-07,4.476592686861656e-07,7.164936455311755e-09
1773049,E,0.35023,4.584126227924114e-07,1.016500467579802e-06,3.3286576406445474e-08,2.8257225219675095e-08,7.166315622818459e-09
1328016,E,0.35071,2.670610017767781e-07,2.02985960099934e-06,8.045367530816587e-09,8.457462867796983e-09,7.199455460225506e-09
1257040,E,0.35177,1.4567849002308365e-07,3.436736421835032e-07,1.377155820460211e-06,2.0546658302713618e-06,7.272910091426242e-09
1247022,E,0.35763,5.974077125692064e-09,3.655092928092439e-07,3.576973616907972e-09,9.292415149790706e-09,7.685717121302446e-09
1331700,E,0.36025,1.8786818949612852e-08,7.633548275283444e-08,2.3402299488494048e-08,3.608302679393739e-08,7.873968736330871e-09
1500031,E,0.36606,1.6320698098174773e-06,9.553369796807638e-06,1.0080822716434243e-05,4.061777742631322e-06,8.299553223466399e-09
1344639,E,0.36672,1.1052130086803815e-09,1.0455959233985928e-08,1.9488365000693007e-07,7.112817377634416e-08,8.348606897444609e-09
1599030,E,0.36774,6.581547021287928e-10,6.719524832983075e-09,1.2532258209605354e-08,1.2728689850582208e-08,8.424701415959009e-09
1770386,E,0.36795,1.685566931007166e-10,4.591670716751477e-09,6.937576856177013e-09,3.296212184650141e-09,8.440410787781097e-09
1904092,E,0.36798,1.1395567296644255e-10,9.72695311796912e-10,8.014819448464674e-06,1.972012161571389e-05,8.442656178272532e-09
1249245,E,0.36834,6.145217526417012e-09,9.960806814044437e-08,3.158382896269818e-05,4.19736998710285e-05,8.469624157260144e-09
1343533,E,0.36843,1.1068717725710603e-06,2.1125457775325695e-06,1.7983318451490209e-10,2.363785515703381e-10,8.476372871166728e-09
1283936,E,0.36862,1.6965952598123263e-10,2.654346004484328e-09,4.9324771759580016e-06,9.565185392314738e-06,8.490628982234509e-09
1291957,E,0.37143,4.5371340762765384e-08,1.6146047939777094e-07,6.055063847827832e-11,3.769532143477136e-11,8.702867942268965e-09
1291511,E,0.37228,3.224376939112115e-07,1.642668307300644e-06,4.1828583278403406e-09,8.474599670077393e-09,8.767584470406996e-09
1318126,E,0.37298,5.937981276791131e-09,1.2544848636839856e-08,9.318804347211992e-08,1.363108076006083e-07,8.821060441862515e-09
1879532,E,0.37719,2.9447957781112757e-07,3.577862669438316e-07,6.051788770491881e-07,5.409433128686845e-07,9.14658962125456e-09
1289913,E,0.38495,4.72413088349057e-07,2.065515433874754e-06,1.2820643385633818e-09,2.248855802722832e-09,9.762913553638844e-09
1249090,E,0.3862,4.870685427949046e-06,5.581665093072327e-06,4.7716500788614646e-09,4.561102911137542e-09,9.864071571850812e-09
1338170,E,0.38676,2.0119107982481886e-07,4.2767978119112274e-07,1.4849306717192414e-07,1.5219873468375256e-07,9.909559472922151e-09
1257022,E,0.38683,3.142287686164802e-07,7.566842474490009e-07,3.395940049463114e-09,4.1973096047700716e-09,9.915252818195093e-09
1435067,E,0.39136,1.948644044438901e-10,5.636911868543651e-09,4.179581714386937e-08,2.8548456394148407e-08,1.0287170200486598e-08
1773237,E,0.39186,4.219671399302264e-07,9.888640606079048e-07,8.062688573482267e-08,4.1378809386482166e-08,1.0328640286505361e-08
1331130,E,0.39189,9.33287323008884e-09,2.8471986443433498e-08,1.3365524488320284e-05,1.1262296292808812e-05,1.0331131144421111e-08
1618036,E,0.39216,3.3035409361435223e-09,2.9669509371040323e-08,2.1457438840952484e-09,1.526758482264449e-09,1.0353562379690331e-08
1315910,E,0.39365,1.3302859342125193e-07,2.755928344228392e-07,4.6272824013830047e-08,5.2274397972256074e-08,1.047778708784638e-08
1431064,E,0.39494,6.631538560969966e-08,2.28925033357696e-07,5.232686518032545e-09,3.3971369378719262e-09,1.0585935659743865e-08
1336002,E,0.39496,5.572143464418672e-07,6.030510673310133e-07,2.276758646788271e-09,2.523671127270108e-09,1.058761675299414e-08
1291783,E,0.39821,1.2681589814480737e-08,2.8281933611384834e-07,5.337927508807698e-07,1.0651923142484217e-06,1.0862567497053386e-08
1265832,E,0.39876,1.1748684586459877e-07,2.2763852981333282e-07,8.575435632351921e-09,3.380583542800557e-08,1.090944631834074e-08
1300517,E,0.40031,2.005607655188423e-07,3.307005772084851e-07,2.1203344042686753e-08,5.3120276939809555e-08,1.1042102423991366e-08
1275873,E,0.40188,6.162348612764535e-10,3.6946206471419797e-09,1.0092981301594264e-08,4.786577902921761e-09,1.1177287469843909e-08
1408024,E,0.40228,6.556048325024047e-08,1.8604921223478861e-07,5.2534003125920993e-08,2.7414198962173382e-08,1.121186098957584e-08
1253131,E,0.40349,4.580397554591266e-08,1.321744459425132e-07,3.977714671102413e-06,1.1189262516849027e-05,1.1316770907553292e-08
1342778,E,0.40457,1.3360267483304308e-08,1.1341756463985313e-07,4.929163072708389e-07,2.483988454573571e-07,1.141082214044458e-08
1537020,E,0.40597,3.711703161913921e-07,4.395081595965795e-07,1.1282927265177142e-07,5.834439744906896e-07,1.1533319673400934e-08
1318266,E,0.40626,7.92416806591899e-08,5.524489178965226e-07,1.2416197273302507e-06,1.1006293522626934e-06,1.1558775930600165e-08
1341370,E,0.409,3.90735734656871e-10,5.5805483750532035e-09,8.402759722036981e-07,2.057109069977779e-06,1.1800678809169436e-08
1337971,E,0.41066,2.0331960457840906e-08,2.478672937404447e-07,2.621622969404828e-07,1.9814430313277042e-07,1.1948451706418497e-08
1260949,E,0.41568,4.2975261319410314e-08,1.2188384980216497e-07,1.030617479226832e-07,1.8394100979333325e-07,1.2400925932998188e-08
1306578,E,0.42044,3.7223960567295436e-08,3.4292263672487596e-08,5.7200234390465464e-08,7.906755365135666e-08,1.2837732103495377e-08
1876308,E,0.42147,1.7914176337622263e-09,1.5017254877333678e-08,9.24347342494391e-09,1.1567900112523018e-08,1.2933246068817412e-08
1306991,E,0.42199,1.5917606507792984e-08,1.823862957825245e-07,2.3932176009106625e-08,2.0522482488811985e-08,1.298160118445494e-08
