CID,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
14451,0.17737,3.858435606106197e-12,5.96404236719301e-10,6.323159420878046e-09,2.0768279189401746e-08,9.548203035482466e-10
17220,0.17786,3.4061260573324237e-12,6.369323558637297e-10,1.1634204613355492e-08,2.0329388528008692e-08,9.689009635475994e-10
5635,0.17852,2.7338560063238082e-12,8.24579139145642e-10,1.2196573475252582e-08,2.3397513690605863e-08,9.88029653572442e-10
6936,0.17901,4.8944440789706174e-12,8.156218240258663e-10,7.401324168976438e-09,1.1094390627170021e-08,1.0023521999739207e-09
13045,0.17931,6.981659328154884e-12,4.6002462391851926e-10,1.1564885797672816e-08,1.1147916132110436e-08,1.011171972905831e-09
2372,0.17973,5.60122727960981e-12,5.196300079329605e-10,9.064053707092298e-09,1.2501846828272917e-08,1.0235845586908942e-09
13254,0.18004,1.1822054807095429e-11,2.969316939054041e-10,7.395889635835196e-09,1.5235303478219623e-08,1.032794799597935e-09
14284,0.1805,8.529140268627521e-12,2.1950182438986859e-10,1.2775031577048493e-08,1.5643677330328768e-08,1.0465376301258412e-09
17215,0.18092,6.162353414253536e-12,4.848584210649908e-10,1.177442106274512e-08,1.663439670891429e-08,1.0591647586327863e-09
15443,0.18136,7.349035784245521e-12,4.823200596467595e-10,1.6147083061982846e-08,1.4235161756474377e-08,1.0724743944258216e-09
17332,0.18217,5.380484730499391e-12,6.26618119287349e-10,2.402585873633777e-08,1.6470637310109273e-08,1.0971935353845943e-09
1580,0.18229,1.0723130049789013e-11,9.132466103915321e-10,1.1907858286785466e-08,1.604868421603459e-08,1.100879582889989e-09
15453,0.18252,1.1670370586558036e-11,9.711057104355628e-10,1.6454049255560285e-08,2.2388946975996697e-08,1.1079617848760275e-09
17391,0.1836,1.2526554837016923e-11,2.548067615002e-10,9.527290637110356e-09,9.644566360200051e-09,1.1415209985326944e-09
17168,0.18389,1.8509407913426712e-11,9.085423117884884e-10,1.1150869478859146e-08,2.1860193029374633e-08,1.1506175407986523e-09
20048,0.18402,1.3379346830871537e-11,8.113241943163998e-10,1.959984912332592e-08,1.3295119223689076e-08,1.154707019844543e-09
15421,0.18459,2.4571800601249503e-11,4.877120943728727e-10,2.498891729590425e-08,1.0787774977958968e-08,1.1727234493865222e-09
8213,0.18484,2.478429554171996e-11,1.0775089358387939e-09,1.3729238410688118e-08,8.865575723369171e-09,1.1806693910254947e-09
15461,0.18493,1.462655520743273e-11,5.372774553785861e-10,1.852884579349256e-08,1.0088202265707609e-08,1.1835364976499658e-09
6422,0.18515,6.4919616795237796e-12,9.180816581665203e-10,2.311215610676429e-08,1.3632070385604156e-08,1.1905596181780506e-09
16281,0.18522,1.0060053621536436e-11,6.885326698844275e-10,2.2074010464197672e-08,1.541943862726893e-08,1.1927986043968916e-09
15365,0.18667,2.0382677029971974e-11,9.294090974628571e-10,1.8639744005536328e-08,1.3156220967308062e-08,1.239650646024435e-09
18807,0.18728,1.9945552008141435e-11,4.2772837392112526e-10,1.667937556887758e-08,1.8016180497769716e-08,1.25963051752577e-09
5994,0.18809,1.5770146887287386e-11,7.610185938241092e-10,1.615748962741039e-08,4.2492285576414506e-08,1.2864080323535824e-09
12927,0.18906,1.0706144322471142e-11,8.053617496937948e-10,1.855700796109904e-08,1.153832021622205e-08,1.3188455105215067e-09
16100,0.18908,1.3960001520430486e-11,1.019013919356597e-09,1.8495749856368635e-08,3.721349456557413e-08,1.319518574150404e-09
18787,0.18929,2.6430550094052875e-11,6.499981428918585e-10,8.513874079517947e-09,2.120595528792548e-08,1.3265961088105786e-09
18749,0.18948,1.8171732817036204e-11,7.299125452745472e-10,1.912246829955593e-08,1.1224545024352604e-08,1.3330159043225046e-09
6304,0.18995,2.552804072776647e-11,1.2248813119702022e-09,1.1673298983665313e-08,3.373133239436911e-08,1.3489630288981436e-09
762,0.19025,2.2349210876011752e-11,9.768764843992086e-10,1.9504469635156345e-08,2.1746226532359262e-08,1.359191623785289e-09
20687,0.19042,2.3462691133080205e-11,4.730650218226332e-10,1.2115608304045269e-08,1.514849350547757e-08,1.3650049763779924e-09
2440,0.19044,3.727538394474535e-11,8.656261508763455e-10,2.0509950998092737e-08,2.360452191078788e-08,1.365689715800761e-09
16276,0.19413,4.019379231355613e-11,7.734591221975702e-10,1.169848159601664e-08,2.6823884775719505e-08,1.4949623830465623e-09
2246,0.19434,2.38522408729784e-11,1.0742297581921028e-09,1.3660355903943232e-08,1.8985887170932717e-08,1.5024951449107302e-09
20821,0.19546,2.8640012486727575e-11,1.428077146758498e-09,9.9952858500373e-09,1.2333701501266269e-08,1.5429895855766824e-09
14984,0.19557,3.266731880120733e-11,1.213997072538686e-09,1.9242667481149514e-08,1.55596517616114e-08,1.5469957573879147e-09
15674,0.19568,8.365582054825681e-11,8.138838171682646e-10,1.3233531023447411e-08,1.1154434565338116e-08,1.5510071232106207e-09
15129,0.19621,5.3678264081968e-11,8.342967329749307e-10,1.4632883787832569e-08,1.0482010012301038e-08,1.5704074150964854e-09
13070,0.19733,3.1484783272600537e-11,1.9208400159457254e-09,1.0167055508772572e-08,3.0932113362491934e-08,1.611800891929778e-09
18804,0.19741,4.9578236420183e-11,1.0672876371209182e-09,1.4013524369145473e-08,1.7417174187253884e-08,1.614778173189723e-09
15222,0.19817,3.7249119265635886e-11,5.546623169652482e-10,4.5206536950259635e-08,1.3911304816069228e-08,1.643199364038134e-09
13370,0.19861,5.158750638493707e-11,1.363587787361476e-09,1.294627042828627e-08,1.884265998021197e-08,1.6597670615741043e-09
19658,0.19878,4.226721786133201e-11,1.4533645049761232e-09,1.8306868309072556e-08,7.478971574172804e-09,1.6661904744236296e-09
18768,0.19908,4.196688846277363e-11,7.024315038906675e-10,2.0413281128742032e-08,2.0146281491655557e-08,1.6775561714921952e-09
19101,0.20077,1.1438616355625891e-10,1.2446414683511423e-09,2.4352882577519076e-08,3.5862929302595475e-08,1.7423047490001443e-09
13152,0.20231,5.359824982879326e-11,6.754397915991576e-10,2.1803255177380116e-08,1.2948318679449393e-08,1.802374016794057e-09
19913,0.20249,1.0116675122868784e-10,8.61675166257038e-10,3.1318787459542054e-08,1.3378212827511133e-08,1.8094615490492214e-09
6780,0.20279,6.750821910989298e-11,1.112569433578011e-09,1.551504971771672e-08,2.062028973427718e-08,1.8213050093219841e-09
14212,0.2032,5.326342446517829e-11,1.3183491585044127e-09,9.856417615989709e-09,2.6853869902521233e-08,1.8375535500723314e-09
15203,0.20329,7.553049925843261e-11,2.0830311368584964e-09,8.889890615139924e-09,1.2310154294337732e-08,1.8411299612059159e-09
16032,0.20331,1.2078093745010055e-10,9.221268715874835e-10,1.9552581412082844e-08,2.6004419468592166e-08,1.8419251914181926e-09
7243,0.20334,6.196207813151462e-11,1.3352523720569131e-09,1.6666456389989852e-08,2.19573031947346e-08,1.843118358680075e-09
15901,0.20382,5.4227533599226335e-11,7.557690268030073e-10,1.3497944679821045e-08,1.44207906569736e-08,1.862261575941299e-09
18965,0.20469,4.9458023038779305e-11,1.6860937429470363e-09,3.227804020695107e-08,1.502471469852683e-08,1.8972107384859376e-09
17801,0.20523,6.664832545089069e-11,1.7442928022378015e-09,2.323173939992861e-08,2.2413474189022866e-08,1.91906674033033e-09
15872,0.20562,1.283115030206389e-10,1.566079009399309e-09,1.6704518978169938e-08,1.6901081850052358e-08,1.9349294763348572e-09
15201,0.20748,8.568760060130265e-11,1.3515337286220183e-09,1.3026693117364418e-08,1.673544045389778e-08,2.0114807455510633e-09
20376,0.2084,9.001017302067597e-11,6.463568847919943e-10,2.3899508040117553e-08,2.3717468108699053e-08,2.049893748234244e-09
15467,0.20856,3.3780973693249064e-11,1.1336575054630716e-09,1.253210767448725e-08,1.2705668932446105e-08,2.0566113582580406e-09
15259,0.2087,1.0193483395134816e-10,1.6912102200225474e-09,4.596302700027343e-08,3.9419130220019686e-08,2.062498281427979e-09
16482,0.20948,3.391861450727902e-11,2.09752762419603e-09,2.0665437268533264e-08,2.7609602833272053e-08,2.095450870842109e-09
19149,0.21037,6.538176285299963e-11,1.435645171038697e-09,1.2772463747116093e-08,1.5129020905131565e-08,2.133369622750175e-09
14157,0.21095,1.0120741122201656e-10,1.1343801840755666e-09,2.9040111235918845e-08,3.333651572981687e-08,2.158263711821037e-09
18940,0.21114,9.260478737707125e-11,1.2482955762405014e-09,1.9939228952518213e-08,4.1345378464592726e-08,2.1664500721942283e-09
7847,0.21174,1.1221562029159575e-10,1.6415700490391246e-09,4.043607115075917e-08,2.0918170389903983e-08,2.192403470473955e-09
17811,0.212,8.980333589317383e-11,1.3844784450986954e-09,2.3061899068654313e-08,1.6136407843984056e-08,2.2036979340106967e-09
18927,0.21225,9.724086687231574e-11,1.1725561987468401e-09,2.2596624800583473e-08,1.7846067546146222e-08,2.2145853602469427e-09
13305,0.2135,3.2236859796662887e-10,1.285635370856533e-09,4.806372824742116e-08,2.9049385814280153e-08,2.269424920003134e-09
8495,0.21365,9.454708760082047e-11,1.8988612573515336e-09,2.0486790914352392e-08,2.1341946608633026e-08,2.2760507391742734e-09
6933,0.21398,1.536237721631773e-10,3.5968022594505713e-09,1.7238070708341246e-08,2.8114025784416736e-08,2.2906615385170627e-09
14019,0.21521,1.8081254568219489e-10,2.4759680000321172e-09,1.107628356113365e-08,2.2103839098423418e-08,2.3455318017368374e-09
1316,0.21578,3.2000671394941306e-10,3.7358500517655654e-09,1.7684685180496257e-08,3.7539835380546255e-08,2.3711796936088494e-09
17435,0.21689,2.4463312951647896e-10,2.867039339109222e-09,1.112989830614059e-08,2.3553038302029097e-08,2.421525827669557e-09
7473,0.21692,3.2706357203294286e-10,1.0337023786408398e-09,1.9206964585349033e-08,1.7719571919257086e-08,2.422893874293011e-09
20364,0.21742,2.3249392274514926e-10,1.8534045595530878e-09,1.4328746303940924e-08,3.385843095436185e-08,2.4457515279178753e-09
13641,0.21794,3.968615729432026e-10,2.781534014991738e-09,2.06262811349084e-08,2.1816187595973045e-08,2.4696373266827382e-09
9467,0.21897,8.321049134144323e-10,1.3555637543171321e-09,1.1650152268128831e-08,1.8005710560727542e-08,2.517292236446658e-09
5533,0.21898,4.672333160830636e-10,2.076632323807242e-09,3.068662289361195e-08,2.6743216951540024e-08,2.5177571376105104e-09
15433,0.2195,6.284871871014683e-10,3.6342344030966684e-09,5.7711286452718396e-08,4.135543460386064e-08,2.5419911497734255e-09
18466,0.21978,5.613965570447831e-10,1.8285020467234527e-09,1.687242442636979e-08,1.6876601723565383e-08,2.555088310045529e-09
14331,0.2199,6.733876799302901e-10,2.1526536010283872e-09,1.3503223164919715e-08,1.9768621591460732e-08,2.560711680905705e-09
19230,0.22017,5.151729091313124e-10,2.571107626532091e-09,1.7337952710897727e-08,1.688184307572201e-08,2.5733868657286195e-09
7512,0.22066,6.004195228235057e-10,2.699437025266596e-09,1.611931035682636e-08,3.830334266772732e-08,2.5964699066071244e-09
15354,0.22083,6.568436217224572e-10,3.036915067010576e-09,2.2291737579167424e-08,7.879091624550112e-09,2.604502389870874e-09
13025,0.22299,7.142071106756602e-10,2.387199478225337e-09,1.605575495834682e-08,1.8703521077731588e-08,2.70764235990018e-09
14846,0.22349,5.585200102233984e-10,2.0572803839250016e-09,3.2555255701799243e-08,1.2528072058102982e-08,2.731802808965061e-09
13727,0.22543,7.939555399383856e-10,4.370974275575461e-09,1.636085129231802e-08,6.190585871237845e-08,2.8197914364253787e-09
15229,0.22551,6.706605975345247e-10,1.8986639776414873e-09,2.819203067986765e-08,2.29802005336749e-08,2.822469469834571e-09
19992,0.22645,5.298503880153139e-10,1.8757388279779052e-09,1.6150134870447398e-08,2.3852349942850055e-08,2.85403157553473e-09
13072,0.22928,1.289835967752408e-09,6.079152666768335e-09,2.5456803863014872e-08,3.7358982729342945e-08,2.950113149218145e-09
3452,0.22978,1.1982149061966727e-09,8.772835884773452e-09,1.1302699307422108e-08,4.61980343323537e-08,2.967254034242668e-09
21033,0.2302,7.881747399665572e-10,4.493979529927102e-09,2.7300581147623472e-08,3.9701649752860464e-08,2.981690748916298e-09
19008,0.23086,1.5227488577683271e-09,3.486395758116928e-09,1.7239257989930323e-08,4.0117834084381755e-08,3.0044477990710923e-09
17875,0.23125,1.317053626177646e-09,2.4208484863143703e-09,1.4711233768645671e-08,2.1464688435587547e-08,3.017935812076942e-09
15369,0.23282,1.7966368434270307e-09,3.5975423786518704e-09,1.9624938712227424e-08,1.3642861562148275e-08,3.0725392903544173e-09
12971,0.23395,3.0342934836562604e-09,5.063800476064324e-09,1.9144575365151666e-08,2.2528117386223793e-08,3.1121428609897583e-09
19341,0.23556,1.3117762474816166e-09,4.609924435580778e-09,1.8254030292506284e-08,3.0537228147728e-08,3.169007259106087e-09
15287,0.23639,1.252093498656777e-09,5.366244081873941e-09,1.2662136419238912e-08,1.6817166714163863e-08,3.198523557159494e-09
13511,0.23664,1.6198951532305972e-09,4.921469798665636e-09,3.498192904999217e-08,3.645478747249557e-08,3.2074408205915923e-09
12881,0.23685,2.8594258974317993e-09,7.317782373974447e-09,1.3835982536547073e-08,3.1544260873052884e-08,3.214940914688365e-09
16350,0.23693,3.1032245225086587e-09,1.037980675941059e-08,2.3141004717940262e-08,1.60606407504588e-08,3.217800397255878e-09
20768,0.23746,3.19536939295594e-09,6.151253937576679e-09,2.8776225856747983e-08,1.9947314518688504e-08,3.2367765744065382e-09
17884,0.23789,2.018323557629039e-09,9.173377234762091e-09,3.1994609312662354e-08,5.7080771715923685e-08,3.2522133336664744e-09
18486,0.23981,2.620933386534994e-09,6.623116975461358e-09,1.9507517622134874e-08,3.0464708561208066e-08,3.321588320577202e-09
17223,0.24164,2.1054023573307092e-09,6.551081046844335e-09,1.9173268611073575e-08,4.545008633255598e-08,3.388392832017451e-09
14481,0.2422,1.8780766978377643e-09,7.080646532684863e-09,1.0290014958050276e-08,3.3591459621987295e-08,3.4089686517469972e-09
20111,0.2428,3.355994269708191e-09,8.610086379076754e-09,4.3290880595683916e-08,1.4207839204747212e-08,3.4310832888090383e-09
20088,0.24329,5.3699716828570924e-09,1.1198729881399098e-08,3.43945987537393e-08,3.1267129561751545e-08,3.4491966142690072e-09
13506,0.24354,1.87511945840144e-09,6.2688004388422424e-09,2.2316171335528773e-08,2.3346089102733593e-08,3.4584564781814667e-09
19023,0.2441,1.7262688214719596e-09,1.1560812317161796e-08,1.2582667980383878e-08,1.8020232622280897e-08,3.479243617858969e-09
15466,0.24444,2.659331457712735e-09,8.836181733370263e-09,2.775808595046723e-08,3.5810241809254115e-08,3.4918947684073543e-09
3377,0.24459,2.5325072655569292e-09,1.7004374411239874e-08,3.6269921751806484e-08,3.859826516298443e-08,3.497483457235149e-09
20039,0.24553,3.399939174005903e-09,6.406945172372319e-09,1.202301035737434e-08,1.9863028960889703e-08,3.532607654600254e-09
13835,0.24617,3.9321053356059255e-09,1.4042382392738251e-08,2.2405468650850645e-08,4.5227151053064e-08,3.556622418438814e-09
15219,0.2465,4.461036559054232e-09,7.912875784330459e-09,1.568372148696021e-08,4.2306034400008814e-08,3.569036818409197e-09
12977,0.24656,3.0005602270240062e-09,5.895170892440853e-09,3.8205447357160135e-08,1.5681626931160628e-08,3.5712963057653983e-09
3451,0.24846,2.634494607792655e-09,1.3607351494018662e-08,2.327729362779676e-08,4.4539513769008726e-08,3.643216548615055e-09
15161,0.24865,2.5293411902107147e-09,1.2751608726125373e-08,9.336789115693722e-09,3.92418922108256e-08,3.650448006711311e-09
19990,0.24896,3.85775754597905e-09,2.13138585638928e-08,3.130735824714367e-08,3.5230909647066144e-08,3.6622620936960243e-09
3199,0.24972,3.1630532777855398e-09,1.4403884169174994e-08,1.573828372596694e-08,1.1323943165831838e-08,3.6913064161964332e-09
16106,0.24983,2.4730533053860075e-09,8.434958382770034e-09,2.3711308316494038e-08,3.2870093300482446e-08,3.695519703156093e-09
15868,0.24986,2.3491591433809213e-09,1.4916824881289386e-08,2.9289673816469872e-08,1.6348529221067766e-08,3.696669198496194e-09
13689,0.25043,1.913747381514575e-09,8.99421038126978e-09,3.0318487501848565e-08,3.0372245390869254e-08,3.7185435720994893e-09
5717,0.25051,3.066860028850617e-09,1.9547114729760438e-08,3.7483702180827715e-08,1.8408151277621878e-08,3.721618823455968e-09
16213,0.2509,4.216841245307607e-09,7.760684165705834e-09,1.6066925051528763e-08,3.3015782895376426e-08,3.736628876331344e-09
17552,0.25199,3.89238233141567e-09,1.7504540312613837e-08,2.6358790699505795e-08,3.5263544104123164e-08,3.778740247750428e-09
9032,0.2526,5.755595612676189e-09,9.072884178961487e-09,3.5083061525600706e-08,5.423547620963949e-08,3.802410140783811e-09
17464,0.25358,3.95166574658795e-09,1.3573633421240253e-08,3.906547358780896e-08,3.1504052615242155e-08,3.840591918302054e-09
5736,0.25407,3.6071233902110124e-09,1.2793850999905613e-08,2.9738368406062512e-08,2.0712766582269698e-08,3.8597543360825975e-09
1112,0.2562,4.513024402439523e-09,1.2280739795495273e-08,1.7105217439245164e-08,3.8014724366174955e-08,3.943606371586205e-09
17340,0.25637,6.170127206990192e-09,2.6164201624848056e-08,2.5669500625984453e-08,7.524863820472296e-08,3.950337615619506e-09
9457,0.25683,6.160314542505475e-09,1.8275093688173824e-08,5.1286860745023594e-08,1.9273718392429538e-08,3.968580348503357e-09
19207,0.25731,4.199966032525604e-09,2.1608653170277025e-08,3.018379120800943e-08,1.5758501221005073e-08,3.987661049871622e-09
18325,0.25736,4.56486428836121e-09,2.3719698861468797e-08,4.280569667251828e-08,2.0519469363945653e-08,3.989651254499066e-09
8046,0.25772,6.531698119014673e-09,3.202507850095619e-08,3.633262102627645e-08,2.6106208696982585e-08,4.003995385163383e-09
6108,0.25813,5.052135320348912e-09,1.8903736514735057e-08,3.819873570454243e-08,2.3541867381785017e-08,4.020363106623612e-09
12972,0.25948,5.669398691549039e-09,1.5907982801671117e-08,2.4776037839318712e-08,3.3785811630390134e-08,4.074492771088874e-09
15440,0.26141,1.1395178098169189e-08,2.8686935316762532e-08,1.8517674666820573e-08,4.8176307405080215e-08,4.152506780373045e-09
2017,0.26172,8.270499345130861e-09,1.924981601165281e-08,2.3752147800240422e-08,1.6304158494012365e-08,4.16510648501391e-09
19702,0.26173,1.6147860810530822e-08,2.048997189414713e-08,2.3441403976811432e-08,4.011671681600719e-08,4.165513244873339e-09
1253,0.26175,7.398812731990532e-09,4.0179473226973186e-08,2.5159159649645546e-08,3.280928090442647e-08,4.166326824175802e-09
13655,0.26184,1.0686296847774434e-08,3.0637942196080995e-08,2.9252512454033033e-08,1.900185912790959e-08,4.169988914148113e-09
18945,0.262,9.734509998447127e-09,2.7498178962358795e-08,2.9872439748182285e-08,3.471224031641837e-08,4.176503268500785e-09
13956,0.26303,9.6300269123946e-09,2.412266592267631e-08,3.718861849369347e-08,5.2470745430150596e-08,4.218561142155717e-09
12983,0.26408,7.629405548397043e-09,1.4910431529013508e-08,2.8138134529428252e-08,2.9165569320791252e-08,4.2616525545514294e-09
2943,0.26419,8.474184763050151e-09,3.2840625763257364e-08,3.3269990702396476e-08,2.0812469309153723e-08,4.266179564245896e-09
13099,0.26463,1.7042323770126063e-08,2.4110936339576732e-08,4.4377765121791516e-08,3.117274646228173e-08,4.284311634706802e-09
2422,0.26582,1.3514314546948605e-08,2.630123350445128e-08,1.8535407269276212e-08,3.5364436130731414e-08,4.333543264368728e-09
6315,0.26583,9.858132508040108e-09,2.2452302608544834e-08,2.4307720353295383e-08,3.5413280517159676e-08,4.333958167196076e-09
18463,0.267,1.4257913799538671e-08,2.5978071571368896e-08,6.241177644288928e-08,1.1490587089442198e-08,4.382638897784069e-09
14298,0.26887,1.3534139957695431e-08,1.2803332643298692e-08,4.532508084546511e-08,5.3178119202109476e-08,4.461009377948429e-09
19002,0.27021,1.3114071002498795e-08,4.637170619455005e-08,3.9371114776286974e-08,3.7355688861439515e-08,4.5175950521603644e-09
15356,0.27351,1.3459003070088366e-08,3.0101227880522594e-08,1.7857777876071287e-08,3.3522159972743094e-08,4.658468382240291e-09
20227,0.27585,1.941909922205927e-08,2.8065916751588604e-08,1.8581844772132154e-08,2.3280964986445078e-08,4.768003526801742e-09
19051,0.27631,1.6530458036819024e-08,5.44102908919769e-08,2.390311416004951e-08,4.503425573780717e-08,4.792565353501078e-09
4000,0.27668,1.3773658023394564e-08,3.304104498180396e-08,3.6588860204412614e-08,2.5735531235936537e-08,4.812367395604769e-09
4046,0.27776,2.2787295765830343e-08,5.1890114681839037e-08,2.4802438807740012e-08,1.1961629476602124e-08,4.870401449599684e-09
5957,0.27935,1.9780753535189057e-08,5.0646746764228345e-08,6.032412980419809e-08,4.2327744742861e-08,4.956473469636246e-09
6196,0.2799,2.5900750001824785e-08,3.7874855681014976e-08,5.6482643840178895e-08,3.9233675506662735e-08,4.986422306663592e-09
18485,0.28132,2.387173705710481e-08,3.4473668857886736e-08,3.5327793053038577e-08,4.232722480825357e-08,5.064161865377254e-09
15584,0.28344,1.3994109331879516e-08,2.163195503490135e-08,6.264090217735479e-08,3.6457359180586794e-08,5.1813427461071245e-09
14261,0.28446,3.0268505004537306e-08,4.586450882940381e-08,3.7670590721341307e-08,4.13969059697331e-08,5.238199780437199e-09
16072,0.28446,4.2021746770167555e-08,4.3206297315458147e-08,3.5550129749702716e-08,4.896729730780323e-08,5.238199780437199e-09
17791,0.28478,3.1785492270515563e-08,5.2782571925788386e-08,2.3401049967727722e-08,2.788428112453387e-08,5.256101217692693e-09
20040,0.28665,2.6163233275171807e-08,6.237420931318554e-08,5.78921583766054e-08,1.757344520069061e-08,5.361323371980915e-09
20245,0.28734,4.148573364716023e-08,3.9951172638357904e-08,2.9198821636719254e-08,5.455996675768032e-08,5.400412038197821e-09
17809,0.28758,2.5526179796904112e-08,4.893165733207189e-08,2.7920643328697095e-08,2.9663750418429273e-08,5.4140413762812234e-09
19128,0.28775,3.1197294992925074e-08,6.953834762032009e-08,2.2294602088365658e-08,2.9131552455795065e-08,5.423705883386808e-09
2165,0.28894,3.016072909415989e-08,5.581565224887184e-08,5.6260219113981137e-08,2.3637727834518752e-08,5.491598744901046e-09
2789,0.28901,2.5929100644145388e-08,5.037767506467432e-08,5.337525192108655e-08,4.536058683446703e-08,5.495605593711605e-09
19596,0.29045,3.4973517653289706e-08,5.6492347972584514e-08,1.8815871632182693e-08,5.231032215741347e-08,5.578356412054791e-09
19027,0.29123,3.2288593974275327e-08,8.217040370478847e-08,2.0678061065356197e-08,4.081779215227703e-08,5.623437962471419e-09
12841,0.29215,2.1916954849824687e-08,3.395893329221028e-08,3.0590276505277884e-08,2.541020400310568e-08,5.676844273676284e-09
21006,0.29251,3.6711019289109014e-08,8.334930814423043e-08,5.6973430879326735e-08,3.521883218731085e-08,5.697811103105738e-09
6249,0.29365,3.886371474100549e-08,5.2841469142255554e-08,1.4300400205504524e-08,3.5408349545250736e-08,5.764461032774071e-09
19794,0.2958,4.2564300675914934e-08,3.5438588924323e-08,2.1757836351156278e-08,4.2394113165322735e-08,5.891215156825488e-09
1119,0.29647,1.64884119599836e-08,6.16519291513445e-08,1.574960850243032e-08,6.252130805425095e-08,5.930996998477926e-09
13610,0.29692,2.6285801162992572e-08,4.4374675341579493e-08,1.6446796624170823e-08,1.699277222796986e-08,5.9577912948519695e-09
6137,0.29893,5.082657367695313e-08,4.6250798968828487e-08,3.4796484007356056e-08,4.5920469371210374e-08,6.078209750657543e-09
10550,0.29933,2.8643956930610834e-08,1.0055787952314473e-07,1.297345271479986e-08,2.318658643881067e-08,6.102317359826664e-09
14735,0.29947,3.86977443241059e-08,8.486943682177258e-08,3.046448208614584e-08,2.1798694285684666e-08,6.110766295383985e-09
5391,0.3003,2.1236011246850897e-08,8.92133773440982e-08,5.4573841783696206e-08,2.0041407267934763e-08,6.160976457895329e-09
7143,0.30365,3.8025408673948034e-08,5.4508433512798355e-08,2.7522154245066152e-08,3.2918371105121745e-08,6.365719852524263e-09
19818,0.30406,4.8413775563136055e-08,6.216452413026544e-08,1.7582784436361252e-08,2.7743644101164833e-08,6.391007859830753e-09
12883,0.30526,5.348848077306217e-08,8.983634966920942e-08,4.0341655114109616e-08,4.416723700060185e-08,6.465309610906986e-09
5966,0.30834,5.91440489219518e-08,5.732728196772994e-08,4.1094966239030746e-08,2.414914395310689e-08,6.657983002416211e-09
6699,0.30922,3.5644870056018713e-08,6.80698749788001e-08,7.096510464722025e-08,2.7341819312805035e-08,6.713552144480279e-09
5844,0.30938,4.9204672205431534e-08,1.3444685817599113e-07,5.11861999684581e-08,4.1235359568270246e-08,6.723680435952146e-09
16211,0.30949,4.8873860335550064e-08,1.245593356989448e-07,2.5113757530095722e-08,3.9517243109642185e-08,6.7306480647635075e-09
21042,0.30962,7.790382647100304e-08,5.7172793478818555e-08,3.086885046056978e-08,2.0050890854297727e-08,6.738887187255654e-09
15213,0.31061,3.5154556567941206e-08,1.6083023612797884e-07,3.69684263693098e-08,6.8368155419263e-08,6.801796601724621e-09
20142,0.3127,4.953729257540639e-08,5.7322754902946324e-08,3.293505881371641e-08,9.247380199949418e-08,6.9355651852836665e-09
19632,0.31387,4.7489307786498935e-08,1.204067836557919e-07,5.6263549885042246e-08,2.0435334895932058e-08,7.011018707302338e-09
15383,0.31506,4.4928519566574065e-08,1.0697829211155812e-07,5.9595548224000193e-08,1.675908693013516e-08,7.088180780025472e-09
6649,0.3152,4.785505702656531e-08,7.251362421515748e-08,7.616391060697352e-08,4.1622311053915576e-08,7.097286434313291e-09
15776,0.31593,4.7096034242330843e-08,1.4373779539133148e-07,3.453019973999089e-08,1.567887872747116e-08,7.1448606140662e-09
6100,0.31623,4.4412847936280266e-08,8.15091833765074e-08,3.3986313233034415e-08,2.8572961756649937e-08,7.164457720332928e-09
7475,0.32276,6.15065891684152e-08,2.186496327728527e-07,2.18130188264941e-08,1.2918466546378585e-07,7.597671474928987e-09
18617,0.3258,7.488093676608259e-08,5.7455752673252944e-08,3.037737233886975e-08,4.7659966883669796e-08,7.832460120482381e-09
14456,0.32804,6.740742478971528e-08,2.549364896140782e-07,1.6952459545541624e-08,3.2691015220282564e-08,8.067935716797602e-09
6924,0.32871,7.769229723269065e-08,2.530782475262292e-07,6.296687697153212e-08,3.102144677310309e-08,8.139045712259094e-09
13934,0.32941,9.385272417546753e-08,1.900367825265989e-07,2.2506107715963874e-08,3.5428005650972993e-08,8.213673010470457e-09
13830,0.32995,6.81021852826148e-08,1.0587518303207613e-07,6.096727516787527e-08,6.992418390628458e-08,8.271475340902641e-09
4241,0.33063,5.47928759977551e-08,1.6273327842679646e-07,3.6262059567703775e-08,6.783947531872168e-08,8.344551764530071e-09
20106,0.33147,7.148150359441388e-08,1.95612828020505e-07,4.096585527605296e-08,3.681662606610393e-08,8.435266356203609e-09
16093,0.3345,6.571242313008078e-08,2.0861424994706682e-07,3.237269680646455e-08,2.3419928434318484e-08,8.766561919256994e-09
2533,0.34111,1.1169500328039273e-07,1.4071858106458117e-07,2.75416538211253e-08,4.3785842015471555e-08,9.511433411560351e-09
20186,0.34968,1.7746432248894155e-07,2.4363048980065905e-07,3.494329975906198e-08,3.0691436933475254e-08,1.0522384487526862e-08
1688,0.35774,1.228827042036909e-07,2.794061386251826e-07,5.624318622935706e-08,3.378058208858338e-08,1.1519754962529997e-08
15704,0.36962,1.0380954492692647e-07,3.497754728919727e-07,2.6509135466993923e-08,3.0210887804928004e-08,1.3072147986636372e-08
18091,0.36987,1.0627509382988573e-07,1.6271032990863954e-07,2.5635579826217103e-08,6.586874267419256e-08,1.3105870048902221e-08
13136,0.37057,1.41829218844211e-07,1.9722122360391218e-07,3.1370995591021876e-08,8.527832736684212e-08,1.3200522925032272e-08
