CID,sample,row_index,region,zHD,MU,MUERR,PROBIA,HOST_RA,HOST_DEC,HOST_LOGMASS,clipped,cluster_targeted,cluster_tier_ok,kappa_raw,kappa_ext,kappa_gal_ext,kappa_cl_ext,gamma,dmu_pred,zbin,rand_mean,rand_sig,n_rand_ok,area_frac,area_flag,frac_nir,hr
1324542,DES,1529,3,0.54152,23.277,0.240962,1.0,53.8952,-29.048,,False,False,True,0.003455247696327347,-0.004097635034031369,-0.0026999826328064336,-0.0013976524012249362,0.004650722570672256,0.00918851929358087,0.5250000000000001,0.0075528827303587166,0.00487910578265494,498,1.0,False,0.0,0.21057395153905925
1339450,DES,1535,3,0.55046,23.1574,0.375291,1.0,53.621,-29.169,,False,False,True,0.005331754710271601,-0.002395273521682226,-0.002682429451383018,0.0002871559297007919,0.014955568476712791,0.005318010286181021,0.5750000000000002,0.007727028231953827,0.004945955231591313,498,1.0,False,0.0,0.03359405882785155
1335868,DES,1585,3,0.61941,23.4418,0.273973,1.0,55.0891,-26.5127,,False,False,True,0.0014843798716892601,-0.007566111062286681,-0.004659164370701772,-0.0029069466915849105,0.008653923920011132,0.016790846279444625,0.6250000000000002,0.009050490933975941,0.006028104715487266,498,1.0,False,0.0,0.029566465508308243
1334879,DES,1599,3,0.63934,23.537,0.16971,1.0,52.4089,-28.2164,,False,False,True,0.034082708565142165,0.02460862335365465,0.02813233642380052,-0.00352371307014587,0.03254433910323311,-0.05553012216528132,0.6250000000000002,0.009474085211487515,0.006301456900027666,498,1.0,False,0.9413031771674745,0.04232116646388376
1334707,DES,1607,3,0.64962,23.5275,0.147114,1.0,51.7764,-28.6278,,False,False,True,0.0040934317171803045,-0.00560802981441216,-0.002950270933680166,-0.0026577588807319926,0.008055899617524833,0.012568969221191273,0.6250000000000002,0.009701461531592464,0.006416326808363749,498,1.0,False,0.7827140549273021,-0.008751875221426259
1262715,DES,1616,3,0.68935,23.6005,0.154427,1.0,53.37,-28.4427,,False,False,True,0.012763517553222675,0.002159736196580629,-0.0012681768406278956,0.0034279130372085256,0.0285244121273668,-0.005237369365770662,0.6750000000000002,0.010603781356642045,0.006940928634163793,498,1.0,False,0.9968960165545784,-0.12482526464303116
1262214,DES,1617,3,0.68936,23.7914,0.270648,1.0,53.5027,-28.6602,,False,False,True,0.005133247551901127,-0.00547077140535896,-0.0025304071022452983,-0.0029403643031136618,0.012030093716001796,0.01215945805709952,0.6750000000000002,0.010604018957260087,0.006941096580346337,498,1.0,False,0.7439429928741093,0.06603681614504826
1335718,DES,1624,3,0.69932,23.8577,0.153542,1.0,52.3094,-28.3854,,False,False,True,0.019919997360264733,0.009079328187433858,0.012682600517480273,-0.003603272330046414,0.0033047620625150666,-0.01958015365898396,0.6750000000000002,0.010840669172830875,0.007108370978160304,498,1.0,False,0.924009324009324,0.09482871453885029
1329166,DES,1640,3,0.73161,23.9269,0.194559,1.0,52.3035,-28.9116,,False,False,True,0.00573476699732941,-0.0058744928935596215,-0.0016875641755084835,-0.004186928718051139,0.014250289058304116,0.013148815687540087,0.7250000000000002,0.011609259890889031,0.007617185939249904,498,1.0,False,0.9665071770334929,0.061225464252933154
1285160,DES,1652,3,0.7493,23.9242,0.160977,1.0,52.3989,-28.6476,,False,False,True,0.004171658450360121,-0.007861605666556555,-0.0037289997362571605,-0.004132605930299396,0.008668747493938348,0.01766425975243165,0.7250000000000002,0.012033264116916676,0.007824673218637845,498,1.0,False,0.9479073909171861,-0.004100830503565831
1329196,DES,1663,3,0.76932,23.9638,0.160486,1.0,53.0758,-28.9065,,False,False,True,0.007425357658363845,-0.005087757482016567,-0.002238269626197686,-0.002849487855818881,0.0033613530661793837,0.011711635669989454,0.7750000000000002,0.012513115140380412,0.008059489235220468,498,1.0,False,0.9775993237531699,0.009315045004229514
1325358,DES,1665,3,0.77929,23.7865,0.309918,1.0,52.2841,-28.9516,,False,False,True,0.01638646794383257,0.003638038031873665,0.008415155289699938,-0.004777117257826276,0.01314455494670426,-0.0076272892785094505,0.7750000000000002,0.012748429911958905,0.008159520693442243,498,1.0,False,0.9657777777777777,-0.2017888613404849
1309749,DES,1668,3,0.78928,23.9465,0.163342,1.0,52.5384,-27.3174,,False,False,True,0.033927911396642786,0.020948539644960233,0.025610923359633126,-0.0046623837146728886,0.015607591479523496,-0.04626539967940269,0.7750000000000002,0.012979371751682553,0.008237322372484788,498,1.0,False,0.9967259120673526,-0.07524338234058016
Ombo,HST,1675,3,0.97423,24.8581,0.199702,1.0,53.1056,-27.7508,,False,False,True,0.011172532199168876,-0.005955479442658429,-0.0007092111647647153,-0.005246268277893711,0.007512393262888869,0.013982245847974254,0.9750000000000003,0.017128011641827305,0.010442090581262078,498,1.0,False,0.9978127734033246,0.0
Aphrodite,HST,1684,3,1.29911,25.6111,0.273963,1.0,53.1563,-27.7796,,False,False,True,0.03805724450106036,0.01446794680597105,-0.002448986315904053,0.016916933121875106,0.04151973099344705,-0.03299568592026528,1.2750000000000004,0.023589297695089308,0.015141203819343824,498,1.0,False,0.9986270022883296,0.0
Thoth,HST,1685,3,1.3041,25.4676,0.315363,1.0,53.1033,-27.7716,,False,False,True,0.020845047539817037,-0.0028299209893678998,0.00027451515720736813,-0.0031044361465752696,0.03747841654855736,0.006358116172557986,1.3250000000000006,0.023674968529184937,0.015199483301850834,498,1.0,False,0.998223011994669,-0.08891616903603958
Inanna,HST,1686,3,1.30611,25.7667,0.444343,1.0,53.1847,-27.9184,,False,False,True,0.01599105314444657,-0.007718424077430196,0.00035076110732456915,-0.008069185184754767,0.02902126546116356,0.017746038229419225,1.3250000000000006,0.023709477221876767,0.015222958604423797,498,0.9,False,0.9691548426896978,0.20611428162075288
washington,CANDELS,1688,3,1.3291,25.6215,0.23681,1.0,53.0869,-27.8282,,False,False,True,0.015324041766463509,-0.008775761578385903,-0.005276247728309622,-0.003499513850076283,0.015662831690621746,0.02079313801497675,1.3250000000000006,0.024099803344849412,0.015504079804538608,498,1.0,False,0.9784644194756554,0.01481123301019241
Mcguire,HST,1691,3,1.35608,25.5564,0.236747,1.0,53.0418,-27.8305,,False,False,True,0.03799173547011371,0.01345753381995321,-0.010068771954733439,0.02352630577468665,0.041945133206772914,-0.030492216545537493,1.3750000000000004,0.0245342016501605,0.015902199796773785,498,1.0,False,0.9752293577981651,0.0
Primo,CANDELS,1695,3,1.54901,26.04,0.232206,1.0,53.1584,-27.7775,,False,False,True,0.03407432259527295,0.006797265060835687,-0.004036816181795248,0.01083408124263093,0.039996745849736344,-0.01507911134326146,1.5250000000000004,0.027277057534437266,0.018557751685815523,498,1.0,False,0.9986282578875172,0.054353616004910066
000190,PS1MD,742,1,0.10221,19.1555,0.185457,1.0,148.988,2.2635,,False,False,True,3.0034010946815107e-05,-0.0005247143458575001,-0.0003746592302038642,-0.00015005511565363599,0.00013953088214071135,0.0011441722959760104,0.125,0.0005547483568043152,0.0003810485403470649,500,1.0,False,0.0,0.12679503572636736
120225,PS1MD,751,1,0.10713,19.5271,0.467763,1.0,150.818,3.4749,,False,False,True,0.008571933335158672,0.008017184978354356,0.008167240094007993,-0.00015005511565363599,0.0041017903840484355,-0.017503125484317174,0.125,0.0005547483568043152,0.0003810485403470649,500,1.0,False,0.0,0.3896261639168516
500038,PS1MD,753,1,0.10794,19.1487,0.185149,1.0,150.193,2.5513,,False,False,True,0.009315879860266024,0.008761131503461708,0.008909310187008112,-0.0001481786835464024,0.005575843850165513,-0.01914897319884212,0.125,0.0005547483568043152,0.0003810485403470649,500,1.0,False,0.9094488188976378,-0.006225530795937394
120336,PS1MD,848,1,0.16122,20.0576,0.244838,1.0,149.082,1.4095,,False,False,True,0.004451791149716636,0.0034178122495432802,0.003396630735586238,2.118151395704191e-05,0.004336880797504367,-0.007451341835426796,0.17500000000000004,0.0010339789001733556,0.0007430775607790165,500,1.0,False,0.0,0.007346212649254676
350233,PS1MD,857,1,0.16924,20.2625,0.180867,1.0,149.466,3.4824,,False,False,True,0.0001152804160045535,-0.0010248119286144042,-0.0006050913474560044,-0.0004197205811583997,0.0006316411042079051,0.002239900547702404,0.17500000000000004,0.0011400923446189576,0.0008232397016918892,500,1.0,False,0.0,0.09685661613921143
370563,PS1MD,912,1,0.18527,20.5352,0.136717,1.0,150.952,2.646,,False,False,True,0.001975621385474711,0.0006347855526193057,-0.0007390211422547749,0.0013738066948740806,0.0011834109036315662,-0.001380907808876822,0.17500000000000004,0.0013408358328554054,0.0009714641115485922,500,1.0,False,0.02133544053733702,0.15346026466674617
000220,PS1MD,1001,1,0.21972,20.8086,0.121352,1.0,150.537,2.7186,,False,False,True,0.0005075167303878228,-0.001251054153995655,-0.0007434815613999758,-0.0005075725925956793,0.0002809992792032589,0.0027450514543997965,0.22500000000000003,0.0017585708843834778,0.0012755485939802379,500,1.0,False,0.8942868247182277,0.011013528581901192
370098,PS1MD,1007,1,0.22132,20.7911,0.140687,1.0,150.006,2.4311,,False,False,True,0.00012698447972245126,-0.0016509877423227075,-0.0010378978576257802,-0.0006130898846969273,0.00045677164715408056,0.003614071369491314,0.22500000000000003,0.0017779722220451588,0.0012896715307550023,500,1.0,False,0.9534224382341029,-0.024080770007420035
480464,PS1MD,1008,1,0.22132,20.8058,0.202968,1.0,149.8,3.2216,,False,False,True,0.0009978376210391681,-0.0007801346010059907,-0.0006611682716179737,-0.00011896632938801705,0.002693808321439285,0.001714725167229595,0.22500000000000003,0.0017779722220451588,0.0012896715307550023,500,1.0,False,0.0,-0.009380770007418767
030066,PS1MD,1016,1,0.22542,20.8961,0.171928,1.0,150.183,3.404,,False,False,True,0.002609593026122869,0.0007791835882174907,0.001100966834910037,-0.00032178324669254646,0.008241237042119676,-0.0017432560682504126,0.22500000000000003,0.0018304094379053783,0.001328270946272063,500,1.0,False,0.0,0.036366736142667055
000010,PS1MD,1071,1,0.24585,21.1788,0.165167,1.0,149.749,3.1575,,False,False,True,0.0038540770631823743,0.0016435655666113842,-0.0010474355222841187,0.002691001088895503,0.003986691791942889,-0.00358853616260193,0.22500000000000003,0.00221051149657099,0.0016258028103295734,500,1.0,False,0.0,0.10768498000153592
350192,PS1MD,1210,1,0.30142,21.6055,0.189791,1.0,148.716,1.9617,,False,False,True,0.0009102788541655031,-0.002259872207878801,-0.001116190797232373,-0.001143681410646428,0.002480291277573973,0.004970290413470059,0.32500000000000007,0.003170151062044304,0.0023068104665251634,500,1.0,False,0.0,-0.004099763948938892
000420,PS1MD,1237,1,0.31144,21.7593,0.139148,1.0,149.82,1.6135,,False,False,True,0.0009555759994816686,-0.0023728398976606817,-0.0016885841486539248,-0.0006842557490067565,0.004551278785953299,0.005207042392946151,0.32500000000000007,0.0033284158971423504,0.0024040834509548724,500,1.0,False,0.5850492390331244,0.06844938578940059
