CID,sample,HOST_RA,HOST_DEC,zHD,HOST_LOGMASS,MU,MUERR,PROBIA,clipped,cluster_targeted
psc100090,Pan-STARRS,131.827975,43.4081139,0.17342361653971738,9.98,39.90921917148827,0.1485875158582532,1.0,False,False
psc100101,Pan-STARRS,132.140975,43.9852472,0.43027464067756194,11.58,41.90140816277804,0.1869751048982035,1.0,False,False
psc100116,Pan-STARRS,54.0300708,-27.6675861,0.447261071198952,10.19,41.700070541726824,0.18847962165682383,1.0,False,False
psc100163,Pan-STARRS,35.4423417,-5.1516,0.316927465971953,10.43,41.08286638173349,0.18095841137383173,1.0,False,False
psc100206,Pan-STARRS,52.518175,-28.2566917,0.21612018776619513,11.18,39.87473247664,0.1469986261072775,1.0,False,False
psc100213,Pan-STARRS,53.06715,-27.1943083,0.27470018747940617,9.41,40.876867528167395,0.16470282039666326,1.0,False,False
psc100358,Pan-STARRS,352.4444458,0.5905056,0.3649253628609912,9.55,41.1135746163926,0.19554834083254014,1.0,False,False
psc100405,Pan-STARRS,53.62855,-27.3205778,0.10257929677239352,11.06,38.227531380990094,0.14809400217807264,1.0,False,False
psc110033,Pan-STARRS,34.9031333,-3.5292444,0.20390205891878344,10.06,39.90218761335672,0.1606218697031254,1.0,False,False
psc110425,Pan-STARRS,132.0114792,44.4492861,0.38143420070827205,9.29,41.4418555234832,0.16794144568993374,1.0,False,False
psc110426,Pan-STARRS,130.0131292,44.8943333,0.5414930772722337,10.57,42.105602813590856,0.24898728179048304,1.0,False,False
psc110430,Pan-STARRS,132.24955,44.8656833,0.4214530626972435,9.14,41.689943758006685,0.19368206077332162,1.0,False,False
psc110431,Pan-STARRS,131.3562708,44.060275,0.3434105148480435,11.48,41.011343798469106,0.19135756346301633,1.0,False,False
psc110460,Pan-STARRS,53.8447583,-27.8402778,0.19915093643621784,9.39,39.92121227150528,0.15620862529205964,1.0,False,False
psc110478,Pan-STARRS,53.5803042,-27.5689028,0.26421857825778217,9.47,40.56506133559871,0.1607395687299425,1.0,False,False
psc110536,Pan-STARRS,54.3325167,-26.9017472,0.23434090515331318,10.58,40.18021783854085,0.17977305657941,1.0,False,False
psc110542,Pan-STARRS,131.8202583,45.2976222,0.42754255744050584,10.6,41.86168358541011,0.1863903859439235,1.0,False,False
psc110567,Pan-STARRS,52.7131458,-26.4599833,0.21401078392418738,11.4,40.10999853845785,0.1644135491349021,1.0,False,False
psc110716,Pan-STARRS,128.9857917,43.4945111,0.316374719166457,10.45,41.222062256439166,0.17150894447614545,1.0,False,False
psc110719,Pan-STARRS,129.9230708,43.964425,0.42844454827942435,11.01,42.151491744154576,0.2066003180798704,1.0,False,False
psc110721,Pan-STARRS,130.2161958,44.1143028,0.5788346212854656,11.85,42.33875902819609,0.24389774649873083,1.0,False,False
psc110734,Pan-STARRS,131.0689167,45.3442056,0.40271752584569653,11.4,41.51610361024507,0.18282829740759265,1.0,False,False
psc120044,Pan-STARRS,148.7919458,1.7302472,0.48171010090626143,10.0,42.385944587403856,0.1996298092111712,1.0,False,False
psc120085,Pan-STARRS,150.4709458,2.0426472,0.3233409546788404,10.9,40.865815667648526,0.15878305772667126,1.0,False,False
psc120086,Pan-STARRS,150.7890208,2.1433861,0.39372527439551597,11.03,41.42331792950842,0.18321899554638843,1.0,False,False
psc120094,Pan-STARRS,150.5261625,2.0877944,0.4528921059926545,8.66,42.08501296566932,0.16613802295244082,1.0,False,False
psc120143,Pan-STARRS,163.6824375,58.6265639,0.17409771463757084,9.16,39.353403004479716,0.14222599266920344,1.0,False,False
psc120336,Pan-STARRS,149.0823417,1.4094667,0.16254528617573238,9.76,39.4313161840209,0.14438041580020936,1.0,False,False
psc120369,Pan-STARRS,150.99525,2.2624194,0.3317541974359217,10.56,41.274694437128225,0.1511162453963658,1.0,False,False
psc120400,Pan-STARRS,149.6284417,2.8717806,0.35276377805710046,10.66,41.418316763637435,0.15670263953833136,1.0,False,False
psc120444,Pan-STARRS,51.6820042,-27.9362361,0.29906617466875374,8.93,41.08091705228009,0.16202601661067467,1.0,False,False
psc120585,Pan-STARRS,35.773475,-3.6103472,0.2481828147366021,9.62,40.4120181095536,0.14919399166365407,1.0,False,False
psc120706,Pan-STARRS,149.6798875,2.4331889,0.3309410910405495,11.43,40.92832523093795,0.16229812357348503,1.0,False,False
psc130283,Pan-STARRS,162.1117,59.4954389,0.07672809781858825,11.01,37.83573218495143,0.17649140575465577,1.0,False,False
psc130308,Pan-STARRS,213.2377917,52.7436639,0.08263728661882541,10.42,37.88172215002706,0.15005751336153642,1.0,False,False
psc130514,Pan-STARRS,130.231675,44.7917417,0.1062447325298006,9.94,38.46858779764894,0.14916227397946064,1.0,False,False
psc130755,Pan-STARRS,183.7315917,46.5759056,0.293609740033445,9.27,40.878659315729934,0.17280102313153967,1.0,False,False
psc130862,Pan-STARRS,184.0017333,47.9204111,0.3336061091736853,9.68,41.37241052907379,0.1740990239960565,1.0,False,False
psc140152,Pan-STARRS,162.3926833,57.6157306,0.20913787077193136,8.77,39.91610466903744,0.1443114278123687,1.0,False,False
psc140181,Pan-STARRS,183.7379125,46.8450444,0.10297065394238625,10.36,38.33216556898659,0.1447842531160246,1.0,False,False
psc150254,Pan-STARRS,183.2110667,47.1457611,0.27578754117555127,9.36,40.6431446262708,0.1458036950914171,1.0,False,False
psc150457,Pan-STARRS,161.35325,57.2178917,0.30389623218429107,11.45,40.97604702605284,0.15320652071570168,1.0,False,False
psc150509,Pan-STARRS,241.2345292,54.8781417,0.29290462990095834,10.0,40.82792375768966,0.16624021966772629,1.0,False,False
psc150573,Pan-STARRS,214.7338417,53.7317444,0.32369873290071194,9.62,41.07229510240536,0.17228981882382724,1.0,False,False
psc151034,Pan-STARRS,185.1375375,46.6661472,0.1333887228959385,11.64,38.83063068975357,0.14289161094290073,1.0,False,False
psc160020,Pan-STARRS,161.0686542,57.4739639,0.5882395807097396,9.97,41.83268347872607,0.251794670269712,1.0,False,False
psc160039,Pan-STARRS,184.9750375,48.140275,0.2715541587009427,10.0,40.564108015232826,0.14903404934703438,1.0,False,False
psc160046,Pan-STARRS,242.1269542,53.685325,0.10688619839718871,11.11,38.84892601609739,0.15287572440575192,1.0,False,False
psc160066,Pan-STARRS,186.58815,46.595925,0.531757715042072,9.21,42.70996771524913,0.27550662182488883,1.0,False,False
psc160070,Pan-STARRS,243.1924167,54.873725,0.3589784389271453,11.12,41.496554624547166,0.1663741376623629,1.0,False,False
psc160098,Pan-STARRS,184.9178958,48.0098194,0.29777496006895476,11.41,40.86716846811141,0.1716760952378847,1.0,False,False
psc160099,Pan-STARRS,214.6671125,54.1830528,0.10080875551916058,8.44,38.38015596831988,0.14484608432756615,1.0,False,False
psc160126,Pan-STARRS,163.2835333,57.2012611,0.3608300943889413,10.91,41.067481167183224,0.19796785912054685,1.0,False,False
psc160197,Pan-STARRS,241.617425,53.8718056,0.3537122075463106,10.16,41.38319413759189,0.16699778639924864,1.0,False,False
psc160198,Pan-STARRS,242.9047958,53.9702667,0.34898988584015767,9.88,41.289732984891366,0.1566644147109024,1.0,False,False
psc160200,Pan-STARRS,242.6075625,54.149575,0.42359843447137946,10.87,41.73291704862192,0.2730350885476344,1.0,False,False
psc160214,Pan-STARRS,213.8220333,54.2989278,0.630615384567361,11.09,42.382892031767014,0.23970585282843085,1.0,False,False
psc170078,Pan-STARRS,186.1831667,47.6681444,0.32159140364906147,10.05,41.25999378092792,0.18491016295363402,1.0,False,False
psc170428,Pan-STARRS,243.6184708,54.0030222,0.3001750691446019,9.68,41.012054996077566,0.14866044105425433,1.0,False,False
psc180166,Pan-STARRS,242.8426542,55.0642,0.1475696854043096,10.88,39.15659893319543,0.14230268202609983,1.0,False,False
psc180313,Pan-STARRS,244.3188333,55.3794389,0.5100624990076124,10.0,42.08114589550723,0.16780326128464576,1.0,False,False
psc180417,Pan-STARRS,333.0731583,0.5846417,0.3067462683217206,11.49,40.89273589736907,0.16823544204911195,1.0,False,False
psc180561,Pan-STARRS,334.4624458,1.4684417,0.22732924545028177,8.44,40.33827448515497,0.14872783293976444,1.0,False,False
psc190049,Pan-STARRS,242.321775,55.4876333,0.26008094426865447,11.29,40.418713635837506,0.1464879698790695,1.0,False,False
psc190209,Pan-STARRS,333.0819708,1.0359472,0.36527517145402943,11.71,41.2923212456241,0.15762545511486062,1.0,False,False
psc190230,Pan-STARRS,333.9369708,0.4225389,0.13864130987127643,10.87,39.123716860906,0.1429725255498896,1.0,False,False
psc190260,Pan-STARRS,333.9668208,-0.8251583,0.14224068804195245,10.83,39.164765324899975,0.14379478319643987,1.0,False,False
psc190327,Pan-STARRS,334.2294208,-0.3373583,0.3282157300420041,11.79,41.40154820279694,0.1853807514660983,1.0,False,False
psc190340,Pan-STARRS,334.1344458,0.4732944,0.13704191207054817,10.75,39.055761994189986,0.14253124240621023,1.0,False,False
psc300105,Pan-STARRS,351.7103042,-0.7300583,0.09056458362857533,9.87,38.299756097100214,0.14464059000381155,1.0,False,False
psc310039,Pan-STARRS,36.2155625,-3.3447722,0.1707530635580976,9.95,39.61341868599193,0.14291521573843274,1.0,False,False
psc310042,Pan-STARRS,351.4510792,-1.7232194,0.23848681841676167,11.64,40.38588106204911,0.2331261552673487,1.0,False,False
psc310051,Pan-STARRS,353.411625,-0.5524778,0.2693486888075429,10.44,40.53309747127779,0.15118189839162519,1.0,False,False
psc310058,Pan-STARRS,353.2503333,0.3614028,0.4282505533537926,10.3,41.72784936747163,0.17215042389835675,1.0,False,False
psc310090,Pan-STARRS,351.3083625,-0.6051083,0.34565103339815195,11.64,41.493256539595,0.24235534338661577,1.0,False,False
psc310091,Pan-STARRS,353.1263917,-0.1046556,0.5054574332706192,9.07,42.18383600770789,0.1821507110500042,1.0,False,False
psc310146,Pan-STARRS,52.486575,-28.7419306,0.47902048686605836,8.44,41.94879405787805,0.18432072561781207,1.0,False,False
psc310161,Pan-STARRS,352.9659042,-0.6604444,0.2506708215631246,9.58,40.51542165447076,0.14477428545160395,1.0,False,False
psc310188,Pan-STARRS,35.2776375,-4.5196444,0.3171206977693939,11.26,41.166465423033735,0.14989348524410978,1.0,False,False
psc310238,Pan-STARRS,35.5267917,-3.2332917,0.2819486081061653,9.91,40.65596945036404,0.1468340851400791,1.0,False,False
psc310260,Pan-STARRS,36.1689125,-5.1043083,0.517980901912257,10.91,42.18061020498617,0.18891970601388963,1.0,False,False
psc310574,Pan-STARRS,352.9859333,0.5362722,0.23608477844650544,10.23,40.318324229253285,0.14640273200646878,1.0,False,False
psc320099,Pan-STARRS,36.0675,-3.9160222,0.3790840845497119,10.47,41.41594703203844,0.16300890969621706,1.0,False,False
psc320258,Pan-STARRS,34.7479958,-4.8807389,0.3400926208709456,10.96,41.05182985210976,0.16923932957100346,1.0,False,False
psc320469,Pan-STARRS,34.4183125,-4.8370833,0.3700606126161159,10.77,41.46618334540238,0.2792295336630749,1.0,False,False
psc330022,Pan-STARRS,35.3240875,-2.949125,0.26305883902759697,10.98,40.40804667612375,0.1615899399107871,1.0,False,False
psc330056,Pan-STARRS,129.1440042,44.4276944,0.26122836112070935,11.24,40.53874561211485,0.15815638538979102,1.0,False,False
psc330083,Pan-STARRS,129.4956042,43.2976806,0.22432985895673574,9.14,40.12482077358809,0.14519887159731878,1.0,False,False
psc330089,Pan-STARRS,36.190275,-4.8221417,0.3479164734737339,9.65,41.45822635013327,0.16433010792024877,1.0,False,False
psc330128,Pan-STARRS,36.8228208,-3.8213139,0.320147296936816,10.81,40.972920530726064,0.156408031147888,1.0,False,False
psc330146,Pan-STARRS,36.7176792,-3.1205528,0.1342908151494966,10.74,39.11888490055903,0.15023413483288098,1.0,False,False
psc340125,Pan-STARRS,53.036225,-26.6502111,0.3184776953977515,11.29,41.097179923849325,0.20485966868440958,1.0,False,False
psc340229,Pan-STARRS,35.8790083,-2.8604444,0.1402697277913887,10.39,39.23536626865161,0.16082720026254738,1.0,False,False
psc340309,Pan-STARRS,53.1839292,-27.6614528,0.14975498254748265,10.79,40.06605278354955,0.1622935642663052,1.0,True,False
psc340334,Pan-STARRS,163.2630625,57.8063722,0.30718592705039627,10.0,41.25130339044324,0.21013200770873774,1.0,False,False
psc340347,Pan-STARRS,163.3302583,59.3004833,0.27513186828046066,9.88,40.748951426778284,0.19006086750057788,1.0,False,False
psc350027,Pan-STARRS,163.11925,57.8071972,0.3081862504531252,11.1,40.96001745153627,0.1488197497827564,1.0,False,False
psc350047,Pan-STARRS,163.261975,58.1363444,0.23463991597733025,10.49,40.654801868356735,0.1595636850021565,1.0,False,False
psc350050,Pan-STARRS,161.079675,58.0761944,0.4048262380468377,10.5,41.323808862090544,0.18765527174388263,1.0,False,False
psc350078,Pan-STARRS,130.6626417,43.78415,0.30138171808559044,9.08,41.27677272826155,0.166472037858364,1.0,False,False
psc350080,Pan-STARRS,130.6348958,43.9988889,0.2861684622172709,11.23,40.77150798624019,0.15904615132326455,1.0,False,False
psc350083,Pan-STARRS,130.1380125,44.373875,0.3683041254126791,9.76,41.30314687700866,0.15772639802731886,1.0,False,False
psc350192,Pan-STARRS,148.7158,1.9616639,0.3027018134457813,8.52,40.909797819135605,0.14638287901997415,1.0,False,False
psc350233,Pan-STARRS,149.4663208,3.4823583,0.17054917896654254,9.18,39.565750538178456,0.14339567239105847,1.0,False,False
psc350235,Pan-STARRS,184.3502042,48.3462444,0.26484844092244475,10.13,40.587950129747156,0.1478572279383931,1.0,False,False
psc350316,Pan-STARRS,131.4690333,43.8188417,0.07985623016761467,8.62,37.73726947846943,0.14607439124200006,1.0,False,False
psc350374,Pan-STARRS,131.3363667,44.2390472,0.5015019024309428,11.02,42.05589816214383,0.23683695547346337,1.0,False,False
psc350548,Pan-STARRS,128.847775,44.9136417,0.18127103927810295,10.64,39.648090973556,0.14297541165973657,1.0,False,False
psc350630,Pan-STARRS,162.4043042,58.9533444,0.30575476397870394,11.15,40.91696197811425,0.14676951067833688,1.0,False,False
psc360112,Pan-STARRS,130.6725208,43.5966306,0.18791671554591982,9.38,39.750643601696396,0.14459766045785627,1.0,False,False
psc360139,Pan-STARRS,185.738625,47.5675083,0.3866403697058085,10.75,41.47505662468842,0.15795067156100914,1.0,False,False
psc360140,Pan-STARRS,185.6180458,47.716175,0.23153274626639453,8.16,40.28585455296731,0.14490842188743633,1.0,False,False
psc360145,Pan-STARRS,163.6686333,59.0189917,0.19940133869656052,9.91,40.00654303990913,0.14532113313316097,1.0,False,False
psc360156,Pan-STARRS,150.8072583,1.8952917,0.04792301151763256,10.3,36.566889503675064,0.15405907029603594,1.0,False,False
psc370098,Pan-STARRS,150.0063542,2.4311056,0.22321903307348867,10.49,40.07665044016532,0.1439220615313274,1.0,False,False
psc370329,Pan-STARRS,151.3088875,1.7006722,0.4791318377553717,9.64,42.24606774978473,0.21261920867569184,1.0,False,False
psc370344,Pan-STARRS,150.17375,1.8316417,0.33275026660871765,9.38,41.134551087489086,0.15037123200434133,1.0,False,False
psc370356,Pan-STARRS,183.4054542,46.4834667,0.027225321279848558,11.0,35.343523362516514,0.16835596039679732,1.0,False,False
psc370367,Pan-STARRS,149.2216167,1.9779111,0.4729031521696663,9.3,42.1841844209224,0.19550550568960187,1.0,False,False
psc370369,Pan-STARRS,151.5663292,2.4068722,0.19259539449902952,11.44,39.08181646488301,0.1560810391319416,1.0,True,False
psc370394,Pan-STARRS,132.3793375,45.0021694,0.33139797609493327,9.9,41.00148385149383,0.16989099840058675,1.0,False,False
psc370428,Pan-STARRS,184.3748292,47.5482111,0.17840634743397588,10.12,39.702009465669704,0.1437896836431272,1.0,False,False
psc370498,Pan-STARRS,186.266325,46.8061583,0.2615686266319308,11.63,40.618749935041784,0.1460861104967052,1.0,False,False
psc370563,Pan-STARRS,150.95185,2.6460139,0.18688321354407522,10.86,39.809868145256736,0.14464136213779477,1.0,False,False
psc370566,Pan-STARRS,159.9850917,58.4149167,0.07184531841096797,9.74,37.58646676002788,0.14637550676621383,1.0,False,False
psc370589,Pan-STARRS,149.1082083,3.45475,0.30650280784700934,9.99,40.36507930460117,0.18705055725064504,1.0,False,False
psc370595,Pan-STARRS,150.4976458,1.3251472,0.17717367497423964,10.32,39.6890740414503,0.1421846885913168,1.0,False,False
psc380279,Pan-STARRS,149.8270333,2.9348833,0.3505627222227441,10.97,41.14319057064789,0.16978402468736634,1.0,False,False
psc380318,Pan-STARRS,150.4131875,3.2498417,0.3393533406417022,11.44,41.1432275454158,0.1733392650715106,1.0,False,False
psc380378,Pan-STARRS,213.5244875,53.4648083,0.2716978248227284,10.36,40.65442801054353,0.144932150821797,1.0,False,False
psc390259,Pan-STARRS,242.3956292,53.8672222,0.12218243864398537,8.79,38.796098270684745,0.14341120205045138,1.0,False,False
psc390264,Pan-STARRS,243.373,53.9909167,0.29217856907431417,9.49,40.53139367624841,0.1494377867715096,1.0,False,False
psc390449,Pan-STARRS,242.95075,54.4558028,0.25017892748681736,8.32,40.46060187833271,0.14371362604799895,1.0,False,False
psc390471,Pan-STARRS,214.5198292,53.013975,0.3709324211422147,10.59,41.18903279745141,0.15381680683385948,1.0,False,False
psc390627,Pan-STARRS,212.6273292,53.8999583,0.1610569245512956,11.25,39.47120929774649,0.14916753764966656,1.0,False,False
psc400103,Pan-STARRS,243.7157958,55.1823833,0.33966653745549613,9.67,42.11246940208686,0.2052729665656284,1.0,True,False
psc420159,Pan-STARRS,333.6844875,1.2178306,0.1796917076690383,11.34,39.54445479115047,0.1440558698880052,1.0,False,False
psc420196,Pan-STARRS,351.7612375,-1.0283889,0.297212775746464,9.03,41.298036655668106,0.1666482280080128,1.0,False,False
psc420258,Pan-STARRS,352.4277583,0.7053611,0.27263820660721017,11.46,40.7717538445174,0.16999820308256727,1.0,False,False
psc420352,Pan-STARRS,35.1821625,-3.9624694,0.4014466083817714,9.19,41.68385741881572,0.16735966737769206,1.0,False,False
psc420407,Pan-STARRS,333.949,-0.3155167,0.24401788655698997,10.5,40.55537312790633,0.16485467958848468,1.0,False,False
psc420414,Pan-STARRS,334.276175,0.0287,0.29125823482404334,11.0,40.72629969162026,0.17995187223663528,1.0,False,False
psc420417,Pan-STARRS,333.4952208,-0.1916139,0.35978277570606676,10.93,41.11938958175332,0.21785705371378264,1.0,False,False
psc420435,Pan-STARRS,333.2929167,0.9701611,0.315832685460782,11.02,40.79445174158018,0.16113965823549453,1.0,False,False
psc430003,Pan-STARRS,333.3804167,-0.4528583,0.32722327454009137,8.8,41.03534328839451,0.1845924250283937,1.0,False,False
psc430004,Pan-STARRS,351.1130208,-0.7542444,0.23029263524587762,10.51,40.19841339858136,0.15463693826340008,1.0,False,False
psc440005,Pan-STARRS,52.9892542,-28.8835583,0.30510102166554787,11.39,41.02028282118922,0.15746947286025637,1.0,False,False
psc440008,Pan-STARRS,52.6734792,-28.8632111,0.14615548345154306,10.06,39.31811432606319,0.14268630237416438,1.0,False,False
psc440042,Pan-STARRS,35.9021333,-3.2939639,0.15825718422626922,8.49,39.60966160951786,0.1433748384792615,1.0,False,False
psc440050,Pan-STARRS,333.8669583,1.5494889,0.28426472841364214,11.03,40.79119367537904,0.16786437235553367,1.0,False,False
psc440162,Pan-STARRS,353.2660375,-0.9126667,0.41826776118905484,11.61,41.72908895855671,0.1832053807945823,1.0,False,False
psc440236,Pan-STARRS,37.1018542,-4.4246056,0.4346655845438896,11.41,41.713725876378355,0.17022581951902746,1.0,False,False
psc440285,Pan-STARRS,36.8042542,-4.1287972,0.17616306260738712,10.63,39.81098700048976,0.1474350317494187,1.0,False,False
psc440509,Pan-STARRS,34.8496375,-5.4303667,0.31811572059060245,11.82,40.945751545821224,0.17254562808000928,1.0,False,False
psc440643,Pan-STARRS,53.6036458,-26.7739111,0.18914161325561962,8.87,39.75733071328312,0.14437672013081937,1.0,False,False
psc450082,Pan-STARRS,353.3560083,0.3104917,0.24727265086130612,10.29,40.495588838619305,0.1511236833490694,1.0,False,False
psc450175,Pan-STARRS,53.2864458,-28.0844417,0.5190189298887546,10.0,42.23163395931458,0.24036890020857807,1.0,False,False
psc450311,Pan-STARRS,132.3765083,44.2266222,0.21574191961135147,10.25,40.090755906692664,0.14693722241945073,1.0,False,False
psc450339,Pan-STARRS,36.2873542,-3.3533917,0.4084624553929477,10.55,41.765455416714914,0.2341565415723036,1.0,False,False
psc460002,Pan-STARRS,131.3624375,44.075675,0.18731615323185014,11.33,39.76930933876854,0.14477729765062286,1.0,False,False
psc460003,Pan-STARRS,128.8355042,43.8554583,0.1512702998873099,10.78,39.192225550791285,0.14421109011689023,1.0,False,False
psc460004,Pan-STARRS,36.0344625,-3.4641833,0.20821977178960593,9.87,40.144626321570925,0.15239716582093327,1.0,False,False
psc460037,Pan-STARRS,54.7269667,-27.5410972,0.30252973071827216,9.65,40.97377508680813,0.1794038312071464,1.0,False,False
psc460064,Pan-STARRS,53.7742125,-26.7649389,0.24192489222120228,9.38,40.15391333701153,0.15505233458497703,1.0,False,False
psc460105,Pan-STARRS,129.3699,44.0452722,0.21130843234866425,11.6,40.04867877915324,0.15423422284339477,1.0,False,False
psc470008,Pan-STARRS,53.0827583,-29.0137861,0.23912929390998405,10.27,39.97644536676489,0.14751009459458095,1.0,False,False
psc470015,Pan-STARRS,54.14855,-28.6251167,0.33711304410076903,11.56,41.21112320201292,0.17738894403419045,1.0,False,False
psc470041,Pan-STARRS,131.3375208,44.7547944,0.3323907743895771,11.16,41.030548237966194,0.15357437113483746,1.0,False,False
psc470110,Pan-STARRS,52.0705667,-28.6233278,0.34546225007999687,10.57,41.22601669329027,0.192058422857471,1.0,False,False
psc470232,Pan-STARRS,129.5458708,45.2022778,0.2012856246695316,9.7,40.110166352672366,0.1424766124072047,1.0,False,False
psc470239,Pan-STARRS,130.2198375,45.6321444,0.2937387881143414,12.0,40.87592613046329,0.17441379268316445,1.0,False,False
psc470244,Pan-STARRS,130.4077708,43.7715028,0.36141474808195984,8.93,41.49135285897614,0.16026319294288055,1.0,False,False
psc480058,Pan-STARRS,184.3131917,46.7268,0.034122196361208834,9.75,36.26764592172746,0.16083379671709191,1.0,False,False
psc480064,Pan-STARRS,128.7965458,44.4482028,0.2442140242945412,8.87,40.73381097648276,0.14730563034431712,1.0,False,False
psc480464,Pan-STARRS,149.8004375,3.2215694,0.2240147751300472,10.92,40.141585892173396,0.14355224281071186,1.0,False,False
psc490007,Pan-STARRS,184.2678167,46.627475,0.05643973846367234,9.76,37.01071088095193,0.1491359915956948,1.0,False,False
psc490008,Pan-STARRS,131.4486,44.4206056,0.12017117334031102,9.43,38.724576166727246,0.14348123898750345,1.0,False,False
psc490037,Pan-STARRS,149.9571958,0.8166167,0.4246596137745251,11.42,41.65190421575168,0.1880413738520157,1.0,False,False
psc490521,Pan-STARRS,148.8651708,1.5752944,0.34275108115498343,10.35,41.09858476041709,0.1789163294199824,1.0,False,False
psc500004,Pan-STARRS,213.023325,51.6738889,0.25092589971535606,9.15,40.29183142398827,0.15339012289726575,1.0,False,False
psc500057,Pan-STARRS,214.4735375,53.8416889,0.380921559730123,8.82,41.55135015431276,0.15650961969972407,1.0,False,False
psc500065,Pan-STARRS,214.087625,54.1348972,0.2854849326169302,10.02,40.69134998336104,0.1567930678287794,1.0,False,False
psc500100,Pan-STARRS,131.638525,45.3561528,0.31237137039645124,10.9,41.093380180829435,0.15480860603909025,1.0,False,False
psc500301,Pan-STARRS,215.5477167,52.6318472,0.3259087245358594,10.14,41.265304072114745,0.1594551346460189,1.0,False,False
psc500511,Pan-STARRS,184.6956833,47.6472917,0.33570998322278434,9.63,41.07697535890483,0.1474195881673572,1.0,False,False
psc510113,Pan-STARRS,186.5827875,46.0665861,0.29160319722778816,8.6,40.8137449429341,0.16890022545140154,1.0,False,False
psc510251,Pan-STARRS,244.4936833,55.7427639,0.24044624063781583,11.65,40.458520318129125,0.15364155333171925,1.0,False,False
psc510266,Pan-STARRS,214.0331625,51.7321167,0.43768953780843867,11.81,41.76518370844012,0.17195051260350647,1.0,False,False
psc510457,Pan-STARRS,186.3888292,48.1368639,0.5037009632934415,10.07,42.11019039367205,0.27725474686851753,1.0,False,False
psc510550,Pan-STARRS,243.2749792,55.6116583,0.24116494220856466,10.7,40.398039194822985,0.14525951272064286,1.0,False,False
psc510578,Pan-STARRS,241.2325958,53.912125,0.37021960134186216,9.29,41.44486612798124,0.15996241859074026,1.0,False,False
psc510597,Pan-STARRS,185.8210458,47.8228361,0.461684441272906,9.71,42.14939438543241,0.19737933224452012,1.0,False,False
psc510638,Pan-STARRS,243.4693958,56.0842444,0.270060002990018,8.85,40.68207641503558,0.14430963958688794,1.0,False,False
psc520019,Pan-STARRS,241.8611875,54.4578056,0.2627962220670277,11.27,40.62734450659318,0.15944603836269203,1.0,False,False
psc520022,Pan-STARRS,216.00665,53.4641194,0.11981254862342539,10.4,38.766177405002594,0.14485335983465272,1.0,False,False
psc520041,Pan-STARRS,184.1383875,45.9620417,0.5461006007515081,10.67,42.70765013166045,0.2116592427234747,1.0,False,False
psc520062,Pan-STARRS,244.4513708,54.6333833,0.30805757426074454,10.0,41.22893211569149,0.14918975759119005,1.0,False,False
psc520071,Pan-STARRS,215.5039875,53.6193278,0.4115238242348478,10.64,41.814231502794605,0.16655812756642588,1.0,False,False
psc520077,Pan-STARRS,244.6629333,55.6842139,0.25004452272977784,11.4,40.6919878383494,0.16099633986986334,1.0,False,False
psc520188,Pan-STARRS,215.5240292,52.5446417,0.28089320643685234,9.49,40.71919687434615,0.14628095064263522,1.0,False,False
psc530037,Pan-STARRS,333.6707542,-1.0504306,0.2672946908197178,10.89,40.66060366742597,0.1505975381903178,1.0,False,False
psc530086,Pan-STARRS,332.8659792,-0.0297444,0.04965479417657481,10.47,36.66231023167449,0.15853305234725226,1.0,False,False
psc530219,Pan-STARRS,351.5286125,-0.3194222,0.32717298695228036,10.9,41.442286879899726,0.17029493683727812,1.0,False,False
psc530251,Pan-STARRS,334.634275,1.1148917,0.41011007753264983,9.17,41.827542987359806,0.1849854521968265,1.0,False,False
psc540163,Pan-STARRS,36.0723292,-3.3093417,0.3286221766387556,10.36,41.23464020172148,0.1502089498319912,1.0,False,False
psc550005,Pan-STARRS,51.9360083,-28.4870528,0.0731676401674266,10.46,37.656804661334284,0.15713421755181908,1.0,False,False
psc550041,Pan-STARRS,352.5404375,-0.8664278,0.2572625675649951,10.0,40.55484872421444,0.14727529284771693,1.0,False,False
psc550059,Pan-STARRS,351.3029167,-1.0245056,0.3183860572061452,10.0,41.228938584593415,0.1908885757078712,1.0,False,False
psc550096,Pan-STARRS,52.7766292,-26.397925,0.22310797874944188,10.18,39.99478551761165,0.15880147764841615,1.0,False,False
psc550137,Pan-STARRS,334.7541042,0.0296556,0.41930194869264725,10.0,41.46545282910944,0.19029552194837238,1.0,False,False
psc550154,Pan-STARRS,36.3555667,-3.5962083,0.21012498769534704,10.58,40.212846525746045,0.14777824457946215,1.0,False,False
psc550197,Pan-STARRS,333.8101292,1.2734333,0.24671072262316573,11.41,40.39261647370305,0.1692646256885888,1.0,False,False
psc550200,Pan-STARRS,333.6091125,-0.8858139,0.2525120467035915,11.02,40.546658970780385,0.16591470437578676,1.0,False,False
psc550202,Pan-STARRS,351.7998875,-0.7829278,0.4190627281886079,9.65,41.946277504522,0.231607742482651,1.0,False,False
psc550218,Pan-STARRS,332.9270958,0.9012806,0.38615194406393205,8.92,41.52799608140214,0.21496242644625227,1.0,False,False
psc560027,Pan-STARRS,35.850625,-3.0839472,0.43882658985464085,10.0,41.75363323590862,0.23098154561718498,1.0,False,False
psc560033,Pan-STARRS,353.5986375,-0.683075,0.08117947552772131,9.67,37.88230633593949,0.1464863636158443,1.0,False,False
psc560054,Pan-STARRS,353.2958042,-0.3364083,0.47849185333707234,10.84,42.042482040898854,0.20696090883044216,1.0,False,False
