CID,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
03D1aw,0.5807242679744387,6.29175349597306e-07,1.2302727886293708e-05,1.6196941049804902e-08,1.2984590911534376e-08,6.388423561551983e-08
03D1ax,0.4947956137520262,2.7884093115301546e-07,5.555821257506738e-07,5.699846049678566e-09,6.646086149485101e-09,3.932614331842753e-08
03D1bp,0.3459282071903045,6.4147606941360915e-09,2.8951359950776683e-08,8.267169416458377e-08,1.391696075866947e-07,1.2184736446178165e-08
03D1co,0.6776622506150842,3.7427308458044617e-06,1.3460306480092984e-05,6.103628738640717e-07,2.67186376352668e-07,1.0114871557299045e-07
03D1ew,0.8664945968980386,2.662518143819233e-06,1.7663144354260963e-05,1.4184931919938185e-06,2.640624862225765e-06,1.8221966808270002e-07
03D1fc,0.3309318857355345,5.6310679754199454e-08,4.529427842973223e-07,1.8599850144519267e-07,1.1583007751556017e-07,9.761137378505993e-09
03D1fq,0.798566302111207,9.634857780830807e-08,6.20923210664994e-06,1.0461171957441662e-05,9.219119108133546e-06,1.5255177516521058e-07
04D1aj,0.7196266245919412,2.228421366197324e-05,5.196501323033761e-05,6.896319955099363e-06,5.551113158874978e-06,1.1415343380314669e-07
04D1dc,0.2100324737747638,3.6172863050150315e-08,1.620305267960935e-07,2.1988447717918615e-08,2.045778952624699e-08,1.743936945585676e-09
04D1de,0.7665902415032531,3.858162757943759e-06,9.18415377209928e-06,2.755381672282768e-06,2.3722905159118315e-06,1.376704720155043e-07
04D1ff,0.8585131461609983,1.0202679713716505e-06,3.0213816432691176e-06,8.367410597053506e-07,4.729421816306584e-07,1.7873456729984488e-07
04D1hd,0.3679043471433738,3.0635680780561326e-10,3.506650884272029e-09,2.354121841916367e-07,2.9997264350129026e-07,1.6221350286016615e-08
04D1hx,0.5587464797443935,1.69557258712777e-08,2.9961109047404742e-06,2.125627354239679e-07,2.800900223454443e-07,5.6325498585306784e-08
04D1hy,0.8485096018060083,1.2560856287901037e-07,5.622952465359748e-07,1.0676772528562874e-06,1.7799758716865574e-06,1.744140373745505e-07
04D1iv,0.9963905136763612,5.485864012091764e-05,0.0007576871456008,4.83552032665833e-07,1.1659475035189542e-06,2.5392849011002537e-07
04D1jd,0.7765946746067607,3.1183610888385965e-07,6.4540405405755145e-06,0.0003327018998874,0.0010026664164365,1.429877776280921e-07
04D1jg,0.5829326543569071,4.5323139066840905e-09,4.3739892781070996e-08,3.005310162001659e-07,6.301021314003747e-07,6.462607183699278e-08
04D1kj,0.5837428958570987,1.0252644800295761e-07,1.2063252454892426e-06,8.69125709477095e-06,2.1966933216606028e-05,6.489932015779099e-08
04D1ks,0.7965526109160754,2.401992531414157e-07,1.1608951928619391e-06,1.590121335571849e-05,1.3610425834934768e-05,1.5166235209101414e-07
04D1oh,0.5887211746835785,6.678781869984607e-07,6.878013848939288e-06,6.543917925696996e-07,3.1965000231323505e-07,6.659086181559291e-08
04D1ow,0.91347307228868,2.1730619299463665e-07,4.78911981640338e-06,3.819195900406652e-06,2.229618901389552e-06,2.10166368998777e-07
04D1pc,0.7685871905535504,2.737610732834669e-06,7.571909431239956e-06,5.078074515201364e-07,2.184649402272769e-07,1.387641836091971e-07
04D1pd,0.9484549670694488,1.1658506599508678e-05,2.067689133972432e-05,2.482795017987124e-06,1.844438885132768e-06,2.3058809670807714e-07
04D1pg,0.5137934613946333,1.7357928144547054e-07,9.346387628712304e-07,2.08340866759632e-05,3.401105102701649e-05,4.3124137090510483e-08
04D1pp,0.7336087270986067,2.025074880698925e-06,5.78975793010212e-06,4.756931405151835e-06,1.537005096418097e-05,1.20232708830503e-07
04D1pu,0.637700843514792,3.609747243568962e-08,2.25809741028927e-07,1.0033775642051515e-06,1.894347399069967e-06,8.46241923407749e-08
04D1qd,0.765588659105167,2.7564447345125524e-07,5.513317458797603e-07,3.49266530520069e-05,3.2175286599779434e-05,1.3712354353298414e-07
04D1rh,0.4348609256512308,1.696244325334256e-09,1.6853854221792334e-08,4.2065622510241464e-08,1.7370724606891624e-08,2.8782757260153e-08
04D1rx,0.983407441173638,9.772140991078618e-06,3.9211671015745994e-05,1.249468963987405e-06,2.0580531722693516e-06,2.488671638772435e-07
04D1sa,0.583743244093273,4.248537187441009e-08,1.8422862903982765e-07,2.2163287179320337e-05,1.8367206014259423e-05,6.489943772195346e-08
04D1si,0.7006316638078103,3.61482301077291e-08,2.454482695487663e-07,2.9922339638508464e-08,4.4780665226614736e-08,1.0816951681568994e-07
04D1sk,0.6620584932661566,3.1592295364513654e-06,6.839771717722413e-06,3.037968632740505e-07,2.9866478076518085e-07,9.474208751225857e-08
05D1az,0.8405222392157119,7.694541795510405e-08,2.220277299285547e-07,7.573453811994169e-07,1.4921856716387044e-06,1.7100224964234316e-07
05D1cb,0.6306991646728362,2.232664786045666e-07,6.615923146778243e-07,2.160599204207917e-05,4.202650428343704e-05,8.182146809234764e-08
05D1cc,0.5627509281965839,1.025434392749616e-06,2.1168107537302256e-06,7.827741121497277e-07,3.505314265335028e-07,5.7693823660808896e-08
05D1ck,0.6156983119092554,2.973150370402445e-07,1.00759577119852e-06,0.0002979015424655,0.0002897727448414,7.613575228059217e-08
05D1cl,0.8285284415608116,3.311177486213617e-07,2.784039874959266e-06,4.239663200348897e-06,3.6043940347062296e-05,1.6594241573259225e-07
05D1dn,0.5647412231256468,2.740935352516651e-06,1.2894306696186695e-05,0.0001112172028572,0.0002096398291566,5.838001919949217e-08
05D1dx,0.5787454138340153,1.3462455906660942e-07,6.746811164286173e-07,4.6597722709702214e-08,2.369938060891265e-08,6.322314118970746e-08
05D1ee,0.557743153665001,4.5820612818500906e-08,3.406454246965973e-07,5.228130677088412e-09,6.147566263190234e-09,5.5985233489881816e-08
05D1em,0.8644970993475649,1.3353280093096202e-05,6.554478483405695e-05,0.000149858320378,0.0002730277568692,1.813443037349815e-07
05D1eo,0.7356079673923455,2.4133043690770277e-08,1.0616643523801835e-07,3.5787279366790214e-05,0.0001573181225624,1.2125612667912046e-07
05D1er,0.8585072828224272,3.809718873552561e-06,5.292200722633027e-06,1.2307550656310294e-07,4.330276412929689e-07,1.787320194419986e-07
05D1hk,0.2619841060705088,1.811465458674067e-08,1.2354354912289685e-07,1.531456656065274e-09,1.5459531121779782e-09,3.986715431657427e-09
05D1hm,0.5857437830629377,1.8565632310940142e-09,8.49504966021878e-09,3.8665230722780145e-07,6.06675226952556e-07,6.557657495347412e-08
05D1if,0.7615804036972535,5.427718814465453e-07,4.223069398977663e-06,3.5622037004150635e-08,3.90054381277703e-08,1.3494567305125346e-07
05D1ix,0.4887998242191027,1.8654430455498236e-06,3.8078328879820866e-06,6.034231131032645e-09,3.108747806899287e-09,3.8163822646471784e-08
05D1iz,0.8585164582948752,3.100737644063075e-07,1.8301225490197588e-06,1.9923871356629578e-07,2.142511800166881e-07,1.7873600656405418e-07
05D1ke,0.6886564041709764,2.228585216921943e-06,3.5993116703047584e-06,1.4957496229328064e-07,2.2427055848200626e-07,1.0447978398803501e-07
05D1kl,0.5587427959734994,2.650754936369236e-07,2.989949291021744e-06,1.641853822981712e-06,2.1961689336725117e-06,5.6324247396385053e-08
SCP05D0,1.0123472611392637,1.4098928906472868e-06,6.522512744929272e-06,1.0916416912437543e-07,2.635609545118467e-07,2.602188666284976e-07
SCP05D6,1.3131010648273116,6.212437540626371e-07,1.9008620459593368e-06,8.147134187695405e-05,0.0003013459887085,4.7613813241237876e-07
SCP06R12,1.2102060200857658,1.897868731482565e-05,4.185900969138998e-05,0.0006743957099554,3.95560108138193e-05,3.763115901032742e-07
01250017,0.1817712693946436,6.275799359691746e-08,2.5142121796182357e-07,6.463071347747026e-12,5.781585704188831e-12,4.5396277828114617e-10
01258940,0.4258896162124883,6.673017107467572e-07,2.897492301451827e-06,2.9586812664237227e-09,5.807577748735851e-09,1.523865106250223e-08
01263369,0.3124819023268963,3.318860028539134e-09,5.785677493568849e-07,7.819102891322889e-11,1.3403436202592666e-10,5.914897629302997e-09
01263715,0.2918636647737385,1.5763666733325758e-07,2.0915140079134917e-07,8.322904794465433e-07,1.4710051391867094e-06,4.6232381306373555e-09
01280217,0.358998048385142,3.0029226130194355e-10,8.944580332750876e-10,1.0468866572203896e-07,5.91920906800932e-08,9.25939217133816e-09
01281886,0.3839973442681912,5.3415472282745306e-08,3.6435945131197953e-07,2.5253180313719738e-08,2.7134371031877055e-08,1.1324057595500408e-08
01289555,0.5588458335655395,1.2223002259720168e-08,2.1808935360895827e-08,2.028129255959155e-09,2.189100036578986e-09,3.0101168459999784e-08
01289664,0.2490777224937841,1.1895971414575153e-08,1.6103639255700682e-08,6.268729869007763e-11,7.900088836346304e-11,2.5042917980868007e-09
01292332,0.273465670862189,2.050777918480435e-08,5.4726003017637927e-08,1.5873565846098416e-10,8.506704264837611e-11,3.6087231798694213e-09
01292336,0.2335905238801801,2.7787734933050312e-06,5.3622644427392606e-06,1.3264428202614738e-10,2.477350117680807e-10,1.9073884408416886e-09
01294014,0.3627370248534669,2.0568039388633882e-08,3.687382835563526e-08,5.99329067639137e-08,5.304978571154953e-08,9.556038889435188e-09
01295921,0.5239189564587707,1.535772136554971e-07,6.152177323113343e-07,5.9517063024330035e-08,5.3350776410514135e-08,2.6825662388030362e-08
01296273,0.3969702393973233,2.3597766067282436e-05,3.093902651781022e-05,0.0001733169600706,0.0003736505278694,1.2469878731037861e-08
01296321,0.18442462920473,2.7960399880844103e-10,2.317237448889345e-09,2.1181242561763623e-10,5.362000704762646e-11,5.045614322349801e-10
01298281,0.2350742142856956,3.1348425857045992e-09,9.964953464564987e-09,4.2083906991761885e-09,2.0480852789543e-09,1.9610583641623323e-09
01306029,0.4289470863818256,3.383989433416947e-07,2.1149887718931625e-06,1.3027826541071978e-09,2.2307190305636028e-09,1.5600715087676133e-08
01306390,0.4070159926112842,7.032870470247851e-09,7.019984881552325e-08,3.937518213395357e-10,2.2319543008866102e-10,1.3395091840510202e-08
01307277,0.4106753284599442,5.095312318323303e-07,1.14284532801522e-05,2.691487552025786e-07,2.911758713091691e-07,1.3740342602768558e-08
01312274,0.4379777976691468,1.4025846091627925e-07,1.0745572095062133e-06,1.0714262144512762e-09,1.4013972304688975e-09,1.66949476137442e-08
01315192,0.225437475628776,1.7201833539385863e-09,1.0924606717640273e-07,1.5891496761718177e-08,2.630562673664943e-08,1.6257546974961803e-09
01315259,0.2279943110903382,5.0211872585623564e-11,1.3043852001661314e-10,1.8260567645194803e-10,1.390455379625838e-10,1.711656342034315e-09
01315296,0.4125412336777267,1.940955809648975e-07,5.80576336947574e-07,3.199894246913025e-06,4.221785334512674e-06,1.3918077947192668e-08
01316431,0.1981406728677428,2.4238084240963227e-08,6.697230294073688e-07,1.49038873670159e-09,1.5059014059135464e-09,8.087420029741592e-10
01316437,0.4819468491980465,1.1513076929392131e-08,6.591058279493133e-08,5.111550441823427e-09,4.309367513757008e-09,2.2280165672533104e-08
01319366,0.2360998657895057,1.4636484756483826e-07,5.055172256183741e-06,2.3646696631259623e-09,4.3107595300909885e-09,1.998594826448831e-09
01330903,0.5638490424355189,7.384499891158275e-07,4.753886378877211e-06,5.787838698326159e-07,4.04919762176376e-07,3.058202911986454e-08
01332059,0.5788340605639597,1.547933619263853e-08,8.83150705698043e-08,1.1146673493717913e-08,9.930342661647703e-09,3.2627767234963136e-08
01333246,0.437946048998646,2.993692213310605e-08,9.045233832692927e-08,8.555542084700411e-09,1.1538832152847626e-08,1.6691035733624958e-08
01334084,0.1334779901535197,5.465857898597602e-09,9.338513976486477e-09,2.240301406179498e-06,2.4576497560263335e-06,1.2559896177820924e-10
01334087,0.2662650952033238,2.6884191680362055e-08,4.3639437370403334e-08,1.496074897716267e-09,4.768482993640247e-10,3.261706489456609e-09
01334423,0.3577246728238377,5.4863505061425604e-08,3.0032366061383653e-06,2.3432792272568475e-05,1.9276875759127055e-05,9.159431518856742e-09
01335694,0.259111096228092,2.178210140210551e-06,1.639813146850678e-05,2.2540331728336938e-07,1.526107635686087e-07,2.9343032263443206e-09
01336453,0.1848269833681515,4.6315356770124494e-11,2.583205182572574e-09,7.231154702219911e-11,3.980914840210792e-11,5.124675739593973e-10
01336480,0.2559906245499714,4.5941658979481345e-07,4.007432113167628e-07,2.389376193829741e-09,1.2334634873085506e-09,2.7969172441172555e-09
01337649,0.2491266162151328,5.844978106220438e-10,3.839434023301223e-09,1.344706068469153e-09,7.668996078920951e-10,2.506304723220018e-09
01338387,0.5838151569343106,1.96699675466583e-07,1.1217191611466302e-06,2.119346952512876e-09,2.492916882013559e-09,3.3896788224803683e-08
01338430,0.5088798053090855,3.6217393002502435e-08,1.756990025261902e-07,4.936245779118785e-09,3.691595331020384e-09,2.5148476774408423e-08
01338471,0.5308819646711598,8.099615581630182e-06,2.3529508166900992e-05,2.088817887754885e-08,3.3804149389277616e-08,2.748371450925746e-08
01342255,0.2140974530704351,2.099655115623822e-09,4.33307107071978e-09,5.799497161758632e-11,2.1333656062220768e-11,1.25249464146393e-09
01343871,0.6378614217424781,2.9301803944713137e-08,6.324041139464612e-07,1.5645012536151908e-10,1.435899249903583e-10,4.7544270427144725e-08
SN2005ft,0.179585,1.0863760005262237e-08,4.4224279347723603e-07,1.1206971991630709e-11,2.0130558745448655e-11,4.1427987398631125e-10
SN2005jt,0.36023,7.305220245104845e-10,6.779413224292103e-09,3.5935611035224164e-09,8.318924352943117e-09,9.356617336975112e-09
SN2005mh,0.394074,1.7520237818583673e-07,5.860154875850189e-07,3.2890694925037086e-08,2.6641591206004153e-08,1.2209283547002032e-08
SN2006gx,0.179896,7.125535202568683e-08,1.6766008892184372e-06,7.803164152487566e-09,6.770114883466811e-09,4.1981411669802375e-10
SN2006hh,0.23652,1.7455412647556567e-07,6.500210526327603e-07,1.2944622055744208e-09,1.0361094830955028e-09,2.014073498270382e-09
SN2006nk,0.203176,2.9046706044277163e-08,1.6469517241430499e-07,9.970742804211034e-13,5.43380777166322e-13,9.383336291153668e-10
SN2006nt,0.283322,2.911675738477807e-08,2.7140710732049725e-08,4.182147691998603e-07,6.262437922230099e-07,4.134688312336554e-09
SN2007jk,0.182025,3.4781264922733712e-09,3.068620326170905e-08,4.872584268075232e-12,2.610731321498053e-12,4.5868575591165825e-10
SN2007kl,0.256246,2.4470352418378877e-05,0.0001524928282431,3.7684439666071154e-10,4.50986182098004e-10,2.8080369881049187e-09
SN2007nh,0.270097,1.3103271429322158e-07,3.614464566959563e-07,1.853865805103031e-10,1.8796509007967248e-10,3.444193882848011e-09
SN2007nj,0.153245,1.430618075760955e-09,1.2210605220779565e-05,1.0991982502252469e-11,1.3927492035744132e-11,2.1346722623003808e-10
SN2007qq,0.23734,4.093397196131092e-08,1.5042428683446364e-07,1.919896006096107e-10,2.0776014924378452e-10,2.0444561021000852e-09
01253101,0.4596161297540204,2.3709783086635177e-07,7.213778563601184e-07,0.0003708873930067,0.0011478478104292,2.8275709787409644e-08
01291957,0.3599973696588379,9.53584114414223e-08,1.863353815681399e-07,1.3983239378046818e-11,2.40284248608671e-11,1.3986743632264996e-08
01306980,0.5488502032771374,1.1182168181613945e-06,6.117773670551303e-06,2.693734163766628e-09,1.1259433954875853e-08,4.9394620623837454e-08
01334302,0.4549246246025322,2.0211291687973396e-08,1.796231693777567e-07,7.863836083322115e-10,2.2176743294302073e-09,2.7526383231883985e-08
01337228,0.578825525673117,3.4681511451728705e-08,1.3350137988917765e-07,6.62755979748663e-08,4.4182142718974884e-08,5.8634766195336134e-08
01338170,0.388959140844298,1.3402379556085686e-07,4.770862419568125e-07,6.227862688387842e-08,3.386810449720998e-07,1.7629212680357404e-08
01255502,0.1482332595029061,9.13633273922904e-11,1.635998394217516e-09,0.0,0.0,4.6353111949966805e-10
01306785,0.578670028607597,1.4514894743717752e-08,8.138882068156176e-08,1.6648986920019463e-05,2.5791980234077143e-05,1.306288220039099e-07
01308568,0.6431211033103379,3.031170402874621e-07,4.624143832903612e-07,2.238521045332236e-08,1.1360436025718804e-08,1.6073264423466544e-07
01317164,0.1546350303742714,1.3652093801544006e-06,1.5972710324855408e-06,0.0,0.0,6.647442765227048e-10
01345582,0.4587699405496037,2.4221916086970517e-06,5.589119154781777e-06,3.9834800031079374e-05,2.5191571637679893e-05,7.508907712449495e-08
01257695,0.1838062374003661,1.5019012126051632e-07,1.5256179940879054e-05,1.4365384683256791e-11,8.53237072508488e-12,1.0090401008085555e-09
01302141,0.6087924293093023,1.7942800202604538e-07,6.276856498223969e-07,8.623990880608109e-07,1.036618160015854e-06,1.327269182825176e-07
01317454,0.568828094407337,2.7000147475305427e-06,6.295828923874676e-06,4.664141424996635e-08,3.6870094376404186e-08,1.201124704511099e-07
01328066,0.4488983779001749,7.4830826855199e-08,9.937400447276009e-08,1.0274188491465176e-08,3.7669708768033134e-09,5.345172334919892e-08
01331123,0.2290798176671955,3.548340323844596e-06,3.253650320705471e-05,4.3451317362505967e-10,2.35231027074652e-10,4.4588006394443976e-09
01343533,0.3679647820825664,1.2934937500642256e-06,1.6759092318690586e-06,2.0400245156728516e-10,3.0436338911125107e-10,3.4576573736010696e-08
01258906,0.3491456840268432,6.412198218526003e-09,2.0779744142135675e-08,1.224610129253397e-09,1.2420212669711674e-09,7.918252066644002e-09
01275946,0.232114878770919,1.5032554286718326e-09,1.1700513757568213e-08,6.906058657475921e-09,1.9568691687110274e-08,9.779526979773322e-10
01281668,0.3070593271336683,8.201502583857821e-10,4.002014601159901e-09,6.737679037556699e-09,4.860146792178502e-09,4.550002135861557e-09
01283936,0.3690204542526285,9.730016488912068e-11,2.4128951155774284e-09,1.0787748250706483e-05,5.258561969826444e-06,9.937157703539622e-09
01285317,0.5648594784021899,2.8486076730349736e-07,1.1478517974019131e-06,4.662810218089985e-06,4.9596325879720835e-06,5.4261450120724314e-08
01289288,0.2896780850218534,6.447896509869714e-10,4.530381467808363e-09,3.951639243711632e-08,5.059402124015666e-08,3.5033468211658542e-09
01291090,0.2919665326541374,4.80812432898748e-10,7.956266909275382e-09,3.71321330080043e-08,3.310543804265357e-08,3.633342463316215e-09
01293758,0.1471582121687449,2.8785966445325075e-06,1.9492030086551484e-05,2.3534239268168205e-17,8.220848123531026e-18,6.047745007397639e-11
01302648,0.2319201590470971,1.2662946069373095e-10,1.2666693488356866e-09,7.4158832778669224e-09,3.757870686309675e-09,9.72015831296404e-10
01303883,0.2591099640110201,1.2057925036339711e-09,7.968268234153879e-09,4.5485335526100773e-10,4.0734612941638517e-10,1.975969783682951e-09
01320166,0.4489555782994392,3.211308576142072e-07,3.002437804438856e-06,5.488303235056084e-09,4.570947983375889e-09,2.3679999805583996e-08
01327978,0.2072278866381969,8.491460645985263e-10,6.992045107855576e-09,1.7875408657413377e-12,9.34625858586759e-13,5.052731861341096e-10
01328105,0.4402459846754158,3.013453172789497e-07,9.748374413498995e-07,8.253502902581902e-06,1.1997662161076356e-05,2.1907355583265527e-08
01330031,0.104096208315225,1.4261373761585832e-11,1.4395696742259523e-10,0.0,0.0,1.4097330726471499e-11
01335472,0.4989255208748355,1.230381677362445e-07,8.288388094538129e-07,8.821041260397485e-08,6.839320779734338e-08,3.513078751223056e-08
01336008,0.4379718761885269,6.687994473356261e-09,1.5924886205012465e-08,1.0151096843255096e-05,1.15944575376427e-05,2.145586398773874e-08
01336009,0.3415515704758451,2.5314803926947236e-09,3.2023118624444004e-08,4.4466339254300925e-08,5.244875988240266e-08,7.207302021996394e-09
01337117,0.5538818672690595,1.579495092684331e-05,3.8102607170918736e-05,4.4411789248470454e-08,3.623863039496506e-08,5.0718154177758845e-08
01338128,0.3117427015850202,1.4781306502407916e-10,5.621502599347061e-10,3.123758098104878e-07,6.523963774986672e-07,4.855386956358174e-09
01341370,0.4089993657821307,3.7646707878498486e-10,7.680579584129524e-09,1.1955554817322011e-06,1.7793812678437515e-06,1.6024392721624754e-08
01306991,0.4217288327608803,1.923656772551306e-08,2.1990919503632274e-07,2.4388496727394204e-08,6.359761320692682e-08,8.930538932022643e-08
01308326,0.3262460754704019,1.2266986404880743e-10,4.3176944045426364e-09,1.1870375404764756e-08,5.980143044529315e-09,7.276527340070577e-09
SN2005fu,0.19029,1.4250179304867354e-09,4.479249411626355e-09,0.0,0.0,3.3756278073925896e-10
01310395,0.2889810454691184,4.0627100208629035e-08,4.737499084397154e-08,2.6975880423003863e-10,4.362747934318147e-10,4.655293074454361e-09
b010,0.5857853721710147,2.2285801521340492e-08,4.6441998402586944e-08,3.042518678019106e-07,2.60010774740606e-07,3.4546374369098085e-08
b013,0.4259144419688205,3.806482557786305e-07,1.9377218006548733e-06,5.057252962847512e-10,3.699267180375427e-10,1.1932831212261309e-08
c015,0.3559603877243544,1.61072200578716e-07,3.40541586962857e-07,5.083776858196405e-09,5.6436239695386405e-09,6.285199901659367e-09
d083,0.3319779821394666,3.761674372707038e-07,5.033387668355272e-07,5.1054694297071876e-08,3.0388634144093285e-08,4.942250771578215e-09
d084,0.5208309384979912,8.301931544516212e-08,4.296511191561747e-07,1.600389986016367e-07,1.739541780808797e-07,2.2025540431370322e-08
d089,0.4228972542095237,5.815368830832274e-10,1.1235046208155289e-07,7.65556119739094e-10,9.428270451207875e-10,1.1639152497903248e-08
d093,0.3619546097109614,4.201363394517618e-08,1.0402636082095128e-07,2.308670520374053e-08,2.72059215475823e-08,6.646042500836551e-09
d097,0.432912347562709,8.765522145569718e-07,2.089904835728332e-06,2.112279035563407e-09,1.831851093069916e-09,1.2627624151042204e-08
d117,0.2960130705315247,8.030099916614865e-10,2.402349949155124e-06,1.370635441063665e-10,1.3476241435621948e-10,3.132824636510996e-09
e138,0.6097904449161933,1.1036896066649185e-07,3.422232538660605e-07,1.9991586097226993e-08,1.547221543870039e-08,3.8500350405733096e-08
